method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,23100,"[1, 2]",434,427,46860,90951,0.7848101265822784,0.7721518987341772,0.3070209922163692,0.5958998348926803,True,0.04787428878153516
greedy-AV,1,414000,[0],553,553,152628,152628,1.0,1.0,1.0,1.0,True,0.08325048425867582
greedy-AV/cost,2,23100,"[1, 2]",434,427,46860,90951,0.7848101265822784,0.7721518987341772,0.3070209922163692,0.5958998348926803,True,0.04787428878153516
greedy-AV/cost^2,2,23100,"[1, 2]",434,427,46860,90951,0.7848101265822784,0.7721518987341772,0.3070209922163692,0.5958998348926803,True,0.04787428878153516
greedy-CC,1,414000,[0],553,553,152628,152628,1.0,1.0,1.0,1.0,True,0.08325048425867582
greedy-PAV,1,414000,[0],553,553,152628,152628,1.0,1.0,1.0,1.0,True,0.08325048425867582
