subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,25000,[1],157,157,12246,12246
2,50000,"[1, 2]",300,187,16071,17391
5,245000,"[1, 2, 5, 4, 7]",622,217,20596,23436
5,345000,"[1, 2, 5, 7, 6]",614,218,20732,23653
6,395000,"[1, 2, 5, 4, 7, 3]",754,218,21776,23653
5,295000,"[1, 2, 5, 4, 3]",670,216,21426,23220
7,545000,"[1, 2, 5, 4, 7, 3, 6]",866,219,22259,23871
6,395000,"[1, 2, 5, 4, 7, 6]",734,219,21449,23871
4,195000,"[1, 2, 5, 7]",502,215,19328,23005
5,295000,"[1, 2, 5, 4, 6]",650,216,21040,23220
6,445000,"[1, 2, 5, 4, 3, 6]",782,217,21988,23436
3,95000,"[1, 2, 5]",418,209,18596,21736
5,345000,"[1, 2, 5, 7, 3]",634,218,21170,23653
4,145000,"[1, 2, 5, 4]",538,212,19993,22366
6,495000,"[1, 2, 5, 7, 3, 6]",746,219,21840,23871
5,395000,"[1, 2, 5, 3, 6]",662,217,21558,23436
4,245000,"[1, 2, 5, 3]",550,216,20771,23220
4,200000,"[1, 2, 4, 7]",504,215,19412,23005
4,245000,"[1, 2, 5, 6]",530,215,20298,23005
3,100000,"[1, 2, 4]",420,207,18546,21321
6,500000,"[1, 2, 4, 7, 3, 6]",748,219,21667,23871
5,350000,"[1, 2, 4, 7, 6]",616,219,20703,23871
2,70000,"[1, 5]",275,193,15828,18528
5,400000,"[1, 2, 4, 3, 6]",664,217,21288,23436
5,350000,"[1, 2, 4, 7, 3]",636,217,20981,23436
6,520000,"[1, 5, 4, 7, 3, 6]",723,218,21514,23653
3,120000,"[1, 5, 4]",395,207,18138,21321
4,220000,"[1, 5, 4, 7]",479,214,18978,22791
4,250000,"[1, 2, 4, 6]",532,214,20117,22791
4,320000,"[1, 5, 7, 3]",491,216,19858,23220
5,370000,"[1, 5, 4, 7, 6]",591,217,20285,23436
4,250000,"[1, 2, 4, 3]",552,215,20482,23005
4,350000,"[1, 2, 3, 6]",544,216,20592,23220
5,420000,"[1, 5, 4, 3, 6]",639,216,21168,23220
4,270000,"[1, 5, 4, 3]",527,215,20339,23005
3,170000,"[1, 5, 7]",359,204,16920,20706
3,200000,"[1, 2, 3]",432,211,19299,22155
5,450000,"[1, 2, 7, 3, 6]",628,218,20995,23653
4,270000,"[1, 5, 4, 6]",507,214,19773,22791
3,150000,"[1, 2, 7]",384,201,17222,20100
4,300000,"[1, 2, 7, 3]",516,214,19921,22791
3,220000,"[1, 5, 3]",407,212,19221,22366
5,470000,"[1, 5, 7, 3, 6]",603,217,20844,23436
3,220000,"[1, 5, 6]",387,210,18478,21945
5,370000,"[1, 5, 4, 7, 3]",611,217,20831,23436
4,320000,"[1, 5, 7, 6]",471,213,19046,22578
2,75000,"[1, 4]",277,192,15816,18336
3,200000,"[1, 2, 6]",412,212,18819,22366
3,175000,"[1, 4, 7]",361,206,17097,21115
4,300000,"[1, 2, 7, 6]",496,217,19475,23436
1,25000,[2],143,143,10153,10153
4,370000,"[1, 5, 3, 6]",519,215,20464,23005
2,125000,"[1, 7]",241,181,13962,16290
3,325000,"[1, 3, 6]",401,212,19035,22366
2,175000,"[1, 6]",269,203,16317,20503
4,325000,"[1, 4, 7, 6]",473,216,19092,23220
3,275000,"[1, 7, 6]",353,209,17214,21736
3,225000,"[1, 4, 3]",409,210,18827,21945
2,70000,"[2, 5]",261,178,13653,15753
4,425000,"[1, 7, 3, 6]",485,215,19635,23005
2,175000,"[1, 3]",289,201,17064,20100
3,225000,"[1, 4, 6]",389,210,18305,21945
5,475000,"[1, 4, 7, 3, 6]",605,217,20621,23436
4,325000,"[1, 4, 7, 3]",493,215,19622,23005
4,220000,"[2, 5, 4, 7]",465,202,17039,20301
3,275000,"[1, 7, 3]",373,210,18105,21945
3,120000,"[2, 5, 4]",381,194,16196,18721
3,170000,"[2, 5, 7]",345,189,14709,17766
4,375000,"[1, 4, 3, 6]",521,214,20077,22791
5,420000,"[2, 5, 4, 3, 6]",625,210,19383,21945
4,270000,"[2, 5, 4, 3]",513,206,18505,21115
5,370000,"[2, 5, 4, 7, 6]",577,207,18253,21321
3,220000,"[2, 5, 6]",373,195,16055,18915
6,520000,"[2, 5, 4, 7, 3, 6]",709,213,19783,22578
5,370000,"[2, 5, 4, 7, 3]",597,210,19042,21945
3,220000,"[2, 5, 3]",393,201,17154,20100
4,320000,"[2, 5, 7, 3]",477,205,17769,20910
4,270000,"[2, 5, 4, 6]",493,203,17692,20503
4,320000,"[2, 5, 7, 6]",457,200,16690,19900
4,370000,"[2, 5, 3, 6]",505,206,18368,21115
5,470000,"[2, 5, 7, 3, 6]",589,209,18792,21736
3,175000,"[2, 4, 7]",347,195,15252,18915
4,325000,"[2, 4, 7, 6]",459,202,16920,20301
2,75000,"[2, 4]",263,182,14053,16471
4,375000,"[2, 4, 3, 6]",507,204,18054,20706
1,45000,[5],118,118,6903,6903
2,175000,"[2, 6]",255,181,13668,16290
3,225000,"[2, 4, 6]",375,195,16118,18915
2,125000,"[2, 7]",227,165,11748,13530
3,275000,"[2, 7, 3]",359,193,15752,18528
5,475000,"[2, 4, 7, 3, 6]",591,208,18626,21528
3,225000,"[2, 4, 3]",395,198,16887,19503
2,95000,"[5, 4]",238,167,11558,13861
2,175000,"[2, 3]",275,185,14794,17020
3,195000,"[5, 4, 7]",322,181,12944,16290
3,275000,"[2, 7, 6]",339,189,14598,17766
4,325000,"[2, 4, 7, 3]",479,204,17666,20706
3,245000,"[5, 4, 3]",370,195,15562,18915
4,425000,"[2, 7, 3, 6]",471,200,17199,19900
3,325000,"[2, 3, 6]",387,196,16581,19110
2,195000,"[5, 6]",230,166,11103,13695
5,495000,"[5, 4, 7, 3, 6]",566,207,17626,21321
4,345000,"[5, 4, 7, 6]",434,192,14992,18336
4,395000,"[5, 4, 3, 6]",482,204,17015,20706
2,145000,"[5, 7]",202,147,8904,10731
3,295000,"[5, 7, 6]",314,175,12214,15225
2,150000,"[4, 7]",204,155,9450,11935
1,50000,[4],120,120,7140,7140
3,245000,"[5, 4, 6]",350,185,14093,17020
4,345000,"[5, 4, 7, 3]",454,200,16408,19900
2,195000,"[5, 3]",250,180,13134,16110
3,295000,"[5, 7, 3]",334,188,14253,17578
3,345000,"[5, 3, 6]",362,194,15277,18721
4,445000,"[5, 7, 3, 6]",446,198,15978,19503
1,100000,[7],84,84,3486,3486
3,300000,"[4, 7, 3]",336,186,13910,17205
2,200000,"[4, 3]",252,169,12383,14196
2,250000,"[7, 3]",216,163,10754,13203
1,150000,[3],132,132,8646,8646
3,300000,"[4, 7, 6]",316,179,12399,15931
1,150000,[6],112,112,6216,6216
2,250000,"[7, 6]",196,141,8217,9870
3,350000,"[4, 3, 6]",364,184,14437,16836
2,300000,"[3, 6]",244,166,11859,13695
2,200000,"[4, 6]",232,161,10871,12880
4,450000,"[4, 7, 3, 6]",448,196,15560,19110
