method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,11,920320,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12]",2220,611,136157,186355,0.9901873327386262,0.988673139158576,0.9989068713042712,0.9774564260724982,True
greedy-AV,11,959420,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12]",2242,609,136306,185136,1.0,0.9854368932038835,1.0,0.9710626111312175,True
greedy-AV/cost,12,775320,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12]",2203,606,131887,183315,0.9826048171275646,0.9805825242718447,0.9675802972723138,0.9615112272033485,True
greedy-AV/cost^2,12,775320,"[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12]",2203,606,131887,183315,0.9826048171275646,0.9805825242718447,0.9675802972723138,0.9615112272033485,True
greedy-CC,12,875320,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12]",2179,618,135020,190653,0.971900089206066,1.0,0.9905653456194151,1.0,True
greedy-PAV,11,959420,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 12]",2242,609,136306,185136,1.0,0.9854368932038835,1.0,0.9710626111312175,True
