subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
4,68100,"[4, 2, 1, 3]",284,103,4699,5253
1,3000,[4],56,56,1540,1540
2,10500,"[4, 2]",131,77,2884,2926
3,39300,"[4, 2, 1]",210,100,4432,4950
5,98600,"[4, 2, 1, 3, 0]",364,108,5133,5778
4,69800,"[4, 2, 1, 0]",290,105,4874,5460
3,62300,"[4, 3, 0]",210,95,4152,4465
3,39300,"[4, 2, 3]",205,92,3884,4186
4,69800,"[4, 2, 3, 0]",285,97,4318,4656
3,41000,"[4, 2, 0]",211,84,3435,3486
2,31800,"[4, 1]",135,86,3445,3655
3,60600,"[4, 1, 3]",209,92,3887,4186
3,66800,"[2, 1, 0]",234,105,4866,5460
4,91100,"[4, 1, 3, 0]",289,106,4974,5565
3,62300,"[4, 1, 0]",215,103,4715,5253
2,31800,"[4, 3]",130,81,3065,3240
1,28800,[1],79,79,3081,3081
1,7500,[2],75,75,2775,2775
3,88100,"[1, 3, 0]",233,106,4961,5565
2,36300,"[2, 1]",154,99,4371,4851
2,33500,"[4, 0]",136,82,3269,3321
1,30500,[0],80,80,3160,3160
2,59300,"[3, 0]",154,94,4091,4371
3,65100,"[2, 1, 3]",228,102,4639,5151
2,36300,"[2, 3]",149,91,3823,4095
3,66800,"[2, 3, 0]",229,97,4310,4656
2,38000,"[2, 0]",155,83,3379,3403
2,57600,"[1, 3]",153,86,3571,3655
1,28800,[3],74,74,2701,2701
2,59300,"[1, 0]",159,103,4701,5253
4,95600,"[2, 1, 3, 0]",308,108,5126,5778
