subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,7500,[6],151,151,11325,11325
4,144500,"[6, 5, 1, 0]",786,486,64154,117855
2,35000,"[6, 5]",306,228,20257,25878
4,155000,"[6, 5, 1, 4]",716,544,61554,147696
3,65000,"[6, 5, 1]",543,435,47992,94395
4,154100,"[6, 5, 1, 7]",677,515,56179,132355
4,185000,"[6, 5, 1, 3]",733,545,63953,148240
3,124100,"[6, 5, 7]",440,342,29074,58311
4,185000,"[6, 5, 1, 8]",664,511,54760,130305
3,114500,"[6, 5, 0]",549,297,36754,43956
3,149500,"[6, 5, 2]",520,394,42492,77421
4,179500,"[6, 5, 1, 2]",757,519,66148,134421
4,185000,"[6, 5, 1, 9]",660,513,54266,131328
3,155000,"[6, 5, 3]",496,397,38106,78606
3,125000,"[6, 5, 4]",479,385,35043,73920
2,37500,"[6, 1]",388,370,39138,68265
3,155000,"[6, 5, 8]",427,333,27460,55278
3,152000,"[6, 1, 2]",602,475,57609,112575
3,126600,"[6, 1, 7]",522,457,47353,104196
3,155000,"[6, 5, 9]",423,336,27027,56280
3,117000,"[6, 1, 0]",631,481,62310,115440
1,27500,[5],155,155,11935,11935
2,127500,"[6, 9]",268,263,18101,34453
3,157500,"[6, 1, 9]",505,451,45418,101475
2,87000,"[6, 0]",394,285,34842,40470
2,127500,"[6, 8]",272,263,18549,34453
3,157500,"[6, 1, 3]",578,488,55127,118828
3,157500,"[6, 1, 8]",509,453,45927,102378
3,127500,"[6, 1, 4]",561,481,52701,115440
2,127500,"[6, 3]",341,328,29202,53628
2,97500,"[6, 4]",324,310,26112,47895
2,96600,"[6, 7]",285,273,20170,37128
3,176100,"[6, 0, 7]",528,400,43645,79800
3,177000,"[6, 0, 4]",567,437,49573,95266
3,186600,"[6, 7, 4]",458,398,34328,79003
2,57500,"[5, 1]",392,379,39823,71631
3,172000,"[5, 1, 2]",606,481,58204,115440
3,137000,"[5, 1, 0]",635,459,59015,105111
3,146600,"[5, 1, 7]",526,470,48076,110215
3,177500,"[5, 1, 8]",513,463,46627,106953
2,107000,"[5, 0]",398,257,31468,32896
3,177500,"[5, 1, 3]",582,499,55859,124251
3,147500,"[5, 1, 4]",565,500,53475,124750
3,177500,"[5, 1, 9]",509,461,46107,106030
2,109500,"[1, 0]",480,453,57018,102378
2,117500,"[5, 4]",328,326,26812,52975
1,90000,[4],173,173,14878,14878
2,147500,"[5, 9]",272,268,18715,35778
1,30000,[1],237,237,27966,27966
2,142000,"[5, 2]",369,343,34401,58653
2,179100,"[7, 4]",307,271,23159,36585
2,122000,"[6, 2]",365,343,33885,58653
2,147500,"[5, 8]",276,269,19174,36046
1,89100,[7],134,134,8911,8911
2,144500,"[1, 2]",451,360,46662,64620
1,79500,[0],243,243,29403,29403
2,116600,"[5, 7]",289,281,20818,39340
2,120000,"[1, 4]",410,360,41619,64620
2,150000,"[1, 3]",427,365,44030,66430
2,147500,"[5, 3]",345,337,29862,56616
2,119100,"[1, 7]",371,335,36247,55945
2,150000,"[1, 8]",358,328,34791,53628
2,150000,"[1, 9]",354,322,34256,51681
1,120000,[3],190,190,17955,17955
2,169500,"[0, 4]",416,404,44215,81406
1,114500,[2],214,214,22791,22791
1,120000,[8],121,121,7260,7260
1,120000,[9],117,117,6786,6786
2,168600,"[0, 7]",377,367,38269,67161
