method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,8,369630,"[0, 1, 3, 4, 6, 7, 8, 9]",2518,813,228071,330078,1.0,0.8934065934065935,0.9251510001095232,0.7980705762883981,True,0.10754515086773339
greedy-AV,4,453430,"[0, 1, 2, 3]",1627,770,220828,296065,0.6461477362986497,0.8461538461538461,0.8957703743666919,0.7158331217737158,True,0.09155870952252979
greedy-AV/cost,8,303454,"[0, 1, 3, 5, 6, 7, 8, 9]",2516,859,236297,368511,0.999205718824464,0.943956043956044,0.9585190834120956,0.890994813767091,True,0.12207827936337304
greedy-AV/cost^2,8,303454,"[0, 1, 3, 5, 6, 7, 8, 9]",2516,859,236297,368511,0.999205718824464,0.943956043956044,0.9585190834120956,0.890994813767091,True,0.12207827936337304
greedy-CC,7,453254,"[0, 1, 4, 5, 6, 8, 9]",2257,910,244102,413595,0.8963463065925338,1.0,0.9901794153081052,1.0,True,0.08522445917820382
greedy-PAV,4,457930,"[0, 1, 2, 6]",1591,793,224167,314028,0.6318506751389992,0.8714285714285714,0.9093147495365544,0.7592644978783593,True,0.08856659483225103
