method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,6,507739,"[0, 1, 2, 3, 4, 5]",2060,563,138483,158203,1.0,0.9859894921190894,0.9961229157974997,0.9721510431068916,True
greedy-AV,6,507739,"[0, 1, 2, 3, 4, 5]",2060,563,138483,158203,1.0,0.9859894921190894,0.9961229157974997,0.9721510431068916,True
greedy-AV/cost,6,507739,"[0, 1, 2, 3, 4, 5]",2060,563,138483,158203,1.0,0.9859894921190894,0.9961229157974997,0.9721510431068916,True
greedy-AV/cost^2,6,507739,"[0, 1, 2, 3, 4, 5]",2060,563,138483,158203,1.0,0.9859894921190894,0.9961229157974997,0.9721510431068916,True
greedy-CC,5,896339,"[0, 1, 2, 3, 6]",1682,571,139022,162735,0.816504854368932,1.0,1.0,1.0,True
greedy-PAV,6,507739,"[0, 1, 2, 3, 4, 5]",2060,563,138483,158203,1.0,0.9859894921190894,0.9961229157974997,0.9721510431068916,True
