subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,2800,[0],316,316,49770,49770
2,8400,"[0, 2]",548,426,69185,90525
6,96900,"[0, 2, 4, 5, 3, 9]",1298,474,79401,112101
5,72900,"[0, 2, 4, 5, 9]",1081,467,77112,108811
3,26400,"[0, 2, 4]",763,444,73163,98346
6,153800,"[0, 2, 4, 5, 3, 8]",1303,487,80780,118341
5,72900,"[0, 2, 4, 5, 3]",1180,461,77743,106030
4,48900,"[0, 2, 4, 5]",963,453,75304,102378
7,182900,"[0, 2, 4, 5, 3, 6, 1]",1653,610,112153,185745
6,102900,"[0, 2, 4, 5, 3, 6]",1364,474,80486,112101
6,172900,"[0, 2, 4, 5, 3, 7]",1363,492,84539,120786
7,177800,"[0, 2, 4, 5, 3, 9, 8]",1421,497,82360,123256
7,176900,"[0, 2, 4, 5, 3, 9, 1]",1587,612,111179,186966
6,152900,"[0, 2, 4, 5, 3, 1]",1469,599,109565,179101
7,126900,"[0, 2, 4, 5, 3, 9, 6]",1482,484,81911,116886
7,183800,"[0, 2, 4, 5, 3, 6, 8]",1487,493,83043,121278
5,78900,"[0, 2, 4, 5, 6]",1147,468,78465,109278
7,183800,"[0, 2, 4, 5, 9, 6, 8]",1388,497,82549,123256
7,182900,"[0, 2, 4, 5, 9, 6, 1]",1554,616,111815,189420
6,153800,"[0, 2, 4, 5, 9, 8]",1204,490,80088,119805
6,102900,"[0, 2, 4, 5, 9, 6]",1265,479,80015,114481
6,152900,"[0, 2, 4, 5, 9, 1]",1370,606,109063,183315
6,172900,"[0, 2, 4, 5, 9, 7]",1264,497,83943,123256
5,74400,"[0, 2, 4, 3, 9]",1098,469,77986,109746
7,185300,"[0, 2, 4, 3, 9, 6, 8]",1405,498,83184,123753
5,128900,"[0, 2, 4, 5, 1]",1252,592,107299,174936
6,158900,"[0, 2, 4, 5, 6, 1]",1436,605,110293,182710
5,148900,"[0, 2, 4, 5, 7]",1146,484,82191,116886
6,178900,"[0, 2, 4, 5, 6, 7]",1330,498,85242,123753
5,129800,"[0, 2, 4, 5, 8]",1086,479,78363,114481
4,50400,"[0, 2, 4, 3]",980,456,76324,103740
6,159800,"[0, 2, 4, 5, 6, 8]",1270,487,81036,118341
7,184400,"[0, 2, 4, 3, 9, 6, 1]",1571,615,112243,188805
6,104400,"[0, 2, 4, 3, 9, 6]",1282,479,80584,114481
4,50400,"[0, 2, 4, 9]",881,458,74998,104653
6,174400,"[0, 2, 4, 3, 9, 7]",1281,500,84815,124750
6,160400,"[0, 2, 4, 3, 6, 1]",1453,605,110844,182710
6,155300,"[0, 2, 4, 3, 9, 8]",1221,493,81027,121278
5,131300,"[0, 2, 4, 3, 8]",1103,483,79444,116403
5,80400,"[0, 2, 4, 9, 6]",1065,472,78199,111156
6,180400,"[0, 2, 4, 9, 6, 7]",1248,503,85037,126253
5,80400,"[0, 2, 4, 3, 6]",1164,469,79157,109746
6,154400,"[0, 2, 4, 3, 9, 1]",1387,607,109792,183921
5,130400,"[0, 2, 4, 3, 1]",1269,594,108174,176121
5,150400,"[0, 2, 4, 3, 7]",1163,488,83191,118828
6,161300,"[0, 2, 4, 3, 6, 8]",1287,489,81794,119316
5,130400,"[0, 2, 4, 9, 1]",1170,599,107084,179101
6,180400,"[0, 2, 4, 3, 6, 7]",1347,500,85917,124750
4,56400,"[0, 2, 4, 6]",947,461,76638,106030
5,131300,"[0, 2, 4, 9, 8]",1004,483,78132,116403
6,160400,"[0, 2, 4, 9, 6, 1]",1354,610,110092,185745
3,30900,"[0, 2, 5]",748,439,71876,96141
6,161300,"[0, 2, 4, 9, 6, 8]",1188,492,80875,120786
5,136400,"[0, 2, 4, 6, 1]",1236,599,108559,179101
5,150400,"[0, 2, 4, 9, 7]",1064,490,81953,119805
5,137300,"[0, 2, 4, 6, 8]",1070,482,79354,115921
4,107300,"[0, 2, 4, 8]",886,472,76386,111156
4,106400,"[0, 2, 4, 1]",1052,585,105293,170820
4,126400,"[0, 2, 4, 7]",946,477,80174,113526
5,156400,"[0, 2, 4, 6, 7]",1130,492,83521,120786
4,54900,"[0, 2, 5, 3]",965,451,75096,101475
5,84900,"[0, 2, 5, 3, 6]",1149,468,78355,109278
5,78900,"[0, 2, 5, 3, 9]",1083,466,76948,108345
6,159800,"[0, 2, 5, 3, 9, 8]",1206,490,80093,119805
5,187300,"[0, 2, 4, 1, 8]",1175,613,108516,187578
6,165800,"[0, 2, 5, 3, 6, 8]",1272,488,81054,118828
6,164900,"[0, 2, 5, 3, 6, 1]",1438,605,110095,182710
6,108900,"[0, 2, 5, 3, 9, 6]",1267,479,79938,114481
6,178900,"[0, 2, 5, 3, 9, 7]",1266,500,83995,124750
6,158900,"[0, 2, 5, 3, 9, 1]",1372,605,108799,182710
6,184900,"[0, 2, 5, 3, 6, 7]",1332,499,85306,124251
4,111800,"[0, 2, 5, 8]",871,467,75165,108811
4,130900,"[0, 2, 5, 7]",931,477,79202,113526
5,160900,"[0, 2, 5, 6, 7]",1115,492,82749,120786
5,140900,"[0, 2, 5, 6, 1]",1221,597,107541,177906
6,164900,"[0, 2, 5, 9, 6, 1]",1339,611,109318,186355
5,134900,"[0, 2, 5, 3, 1]",1254,590,106991,173755
4,54900,"[0, 2, 5, 9]",866,457,73982,104196
4,110900,"[0, 2, 5, 1]",1037,580,103994,167910
4,60900,"[0, 2, 5, 6]",932,458,75590,104653
5,84900,"[0, 2, 5, 9, 6]",1050,472,77395,111156
5,135800,"[0, 2, 5, 3, 8]",1088,479,78338,114481
5,154900,"[0, 2, 5, 3, 7]",1148,486,82203,117855
5,141800,"[0, 2, 5, 6, 8]",1055,478,78310,114003
5,86400,"[0, 2, 3, 9, 6]",1067,472,78249,111156
5,134900,"[0, 2, 5, 9, 1]",1155,598,106056,178503
5,135800,"[0, 2, 5, 9, 8]",989,481,77163,115440
5,154900,"[0, 2, 5, 9, 7]",1049,492,81215,120786
3,32400,"[0, 2, 3]",765,443,73236,97903
4,132400,"[0, 2, 3, 7]",948,479,80425,114481
6,165800,"[0, 2, 5, 9, 6, 8]",1173,491,80069,120295
6,184900,"[0, 2, 5, 9, 6, 7]",1233,504,84472,126756
4,56400,"[0, 2, 3, 9]",883,458,75092,104653
4,62400,"[0, 2, 3, 6]",949,461,76664,106030
5,137300,"[0, 2, 3, 9, 8]",1006,484,78375,116886
3,32400,"[0, 2, 9]",666,444,71318,98346
5,156400,"[0, 2, 3, 9, 7]",1066,493,82221,121278
6,167300,"[0, 2, 3, 9, 6, 8]",1190,493,81041,121278
5,162400,"[0, 2, 3, 6, 7]",1132,493,83689,121278
6,166400,"[0, 2, 3, 9, 6, 1]",1356,609,109981,185136
4,113300,"[0, 2, 3, 8]",888,473,76617,111628
5,136400,"[0, 2, 3, 9, 1]",1172,597,106971,177906
5,143300,"[0, 2, 3, 6, 8]",1072,483,79499,116403
6,186400,"[0, 2, 3, 9, 6, 7]",1250,504,85225,126756
5,142400,"[0, 2, 3, 6, 1]",1238,598,108424,178503
4,112400,"[0, 2, 3, 1]",1054,582,105159,169071
3,108400,"[0, 2, 7]",731,467,76664,108811
2,20800,"[0, 4]",531,337,54054,56616
4,62400,"[0, 2, 9, 6]",850,462,75108,106491
3,38400,"[0, 2, 6]",732,448,73292,100128
3,89300,"[0, 2, 8]",671,457,72694,104196
4,132400,"[0, 2, 9, 7]",849,482,78704,115921
4,113300,"[0, 2, 9, 8]",789,471,74713,110685
4,138400,"[0, 2, 6, 7]",915,484,80586,116886
4,112400,"[0, 2, 9, 1]",955,587,103527,171991
4,119300,"[0, 2, 6, 8]",855,471,76213,110685
3,88400,"[0, 2, 1]",837,569,101438,161596
4,118400,"[0, 2, 6, 1]",1021,588,105336,172578
