method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,182900,"[0, 1, 2, 3, 4, 5, 6]",1653,610,112153,185745,1.0,0.9902597402597404,0.999198168259936,0.98059866962306,True,0.3354634589078148
greedy-AV,7,182900,"[0, 1, 2, 3, 4, 5, 6]",1653,610,112153,185745,1.0,0.9902597402597404,0.999198168259936,0.98059866962306,True,0.3354634589078148
greedy-AV/cost,7,126900,"[0, 2, 3, 4, 5, 6, 9]",1482,484,81911,116886,0.896551724137931,0.7857142857142857,0.7297648851153301,0.6170731707317073,False,0.0543488285381376
greedy-AV/cost^2,7,126900,"[0, 2, 3, 4, 5, 6, 9]",1482,484,81911,116886,0.896551724137931,0.7857142857142857,0.7297648851153301,0.6170731707317073,False,0.0543488285381376
greedy-CC,5,187300,"[0, 1, 2, 4, 8]",1175,613,108516,187578,0.7108287961282517,0.99512987012987,0.9667952567197956,0.990275578080456,True,0.37417078108948576
greedy-PAV,7,182900,"[0, 1, 2, 3, 4, 5, 6]",1653,610,112153,185745,1.0,0.9902597402597404,0.999198168259936,0.98059866962306,True,0.3354634589078148
