method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,170000,"[0, 1]",529,407,66605,82621,1.0,0.9951100244498776,1.0,0.990232034133947,True,1.0
greedy-AV,2,170000,"[0, 1]",529,407,66605,82621,1.0,0.9951100244498776,1.0,0.990232034133947,True,1.0
greedy-AV/cost,2,170000,"[0, 1]",529,407,66605,82621,1.0,0.9951100244498776,1.0,0.990232034133947,True,1.0
greedy-AV/cost^2,2,170000,"[0, 1]",529,407,66605,82621,1.0,0.9951100244498776,1.0,0.990232034133947,True,1.0
greedy-CC,2,170000,"[0, 2]",486,409,63449,83436,0.9187145557655956,1.0,0.9526161699572104,1.0,True,1.0
greedy-PAV,2,170000,"[0, 1]",529,407,66605,82621,1.0,0.9951100244498776,1.0,0.990232034133947,True,1.0
