method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,4,448140,"[1, 2, 5, 6]",1437,943,263692,444153,1.0,1.0,0.9740755790329134,1.0,True,0.2632354011888622
greedy-AV,3,500000,"[0, 1, 5]",1294,925,270710,427350,0.9004871259568545,0.980911983032874,1.0,0.9621684419558124,True,0.24207074581689336
greedy-AV/cost,4,448140,"[1, 2, 5, 6]",1437,943,263692,444153,1.0,1.0,0.9740755790329134,1.0,True,0.2632354011888622
greedy-AV/cost^2,4,448140,"[1, 2, 5, 6]",1437,943,263692,444153,1.0,1.0,0.9740755790329134,1.0,True,0.2632354011888622
greedy-CC,3,500000,"[0, 1, 5]",1294,925,270710,427350,0.9004871259568545,0.980911983032874,1.0,0.9621684419558124,True,0.24207074581689336
greedy-PAV,3,500000,"[0, 1, 5]",1294,925,270710,427350,0.9004871259568545,0.980911983032874,1.0,0.9621684419558124,True,0.24207074581689336
