method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,5,355000,"[0, 1, 2, 5, 7]",710,528,51047,139128,1.0,0.9814126394052044,1.0,0.9631367988203776,True,0.29151004362625244
greedy-AV,5,355000,"[0, 1, 2, 5, 7]",710,528,51047,139128,1.0,0.9814126394052044,1.0,0.9631367988203776,True,0.29151004362625244
greedy-AV/cost,5,195000,"[0, 1, 3, 5, 7]",706,529,50721,139656,0.9943661971830986,0.983271375464684,0.993613728524693,0.9667919669373428,True,0.29151004362625244
greedy-AV/cost^2,5,195000,"[0, 1, 3, 5, 7]",706,529,50721,139656,0.9943661971830986,0.983271375464684,0.993613728524693,0.9667919669373428,True,0.29151004362625244
greedy-CC,5,310000,"[0, 1, 5, 6, 7]",624,538,46207,144453,0.8788732394366198,1.0,0.9051854173604718,1.0,True,0.22871182997931164
greedy-PAV,5,355000,"[0, 1, 2, 5, 7]",710,528,51047,139128,1.0,0.9814126394052044,1.0,0.9631367988203776,True,0.29151004362625244
