method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,8,898134,"[1, 2, 3, 4, 5, 7, 10, 11]",4563,1416,833061,1001820,0.9827697609304328,0.9522528581035642,0.9660996900125596,0.906754908624861,True,0.6800929308278153
greedy-AV,6,1204000,"[0, 1, 2, 4, 5, 11]",3928,1428,823045,1018878,0.8460047383157441,0.9603227975790182,0.9544841486594464,0.9221942342834852,True,0.5927499078879656
greedy-AV/cost,8,898134,"[1, 2, 3, 4, 5, 7, 10, 11]",4563,1416,833061,1001820,0.9827697609304328,0.9522528581035642,0.9660996900125596,0.906754908624861,True,0.6800929308278153
greedy-AV/cost^2,8,898134,"[1, 2, 3, 4, 5, 7, 10, 11]",4563,1416,833061,1001820,0.9827697609304328,0.9522528581035642,0.9660996900125596,0.906754908624861,True,0.6800929308278153
greedy-CC,6,1204000,"[0, 1, 2, 4, 5, 11]",3928,1428,823045,1018878,0.8460047383157441,0.9603227975790182,0.9544841486594464,0.9221942342834852,True,0.5927499078879656
greedy-PAV,6,1204000,"[0, 1, 2, 4, 5, 11]",3928,1428,823045,1018878,0.8460047383157441,0.9603227975790182,0.9544841486594464,0.9221942342834852,True,0.5927499078879656
