subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[4],232,232,26796,26796
2,30000,"[4, 1]",555,519,78169,134421
3,67400,"[4, 1, 10]",695,628,87614,196878
4,117400,"[4, 1, 10, 3]",935,752,113160,282376
5,270000,"[4, 1, 3, 8, 0]",1282,859,150734,368511
5,207400,"[4, 1, 10, 3, 8]",1095,821,124322,336610
6,420400,"[4, 1, 10, 3, 0, 11]",1347,885,150758,391170
5,217400,"[4, 1, 10, 3, 9]",1092,789,121075,310866
5,217400,"[4, 1, 10, 3, 0]",1262,851,147777,361675
6,410400,"[4, 1, 10, 3, 8, 11]",1180,852,127261,362526
4,157400,"[4, 1, 10, 8]",855,712,99145,253116
5,320400,"[4, 1, 10, 3, 11]",1020,787,116142,309291
6,307400,"[4, 1, 10, 3, 8, 9]",1252,850,131856,360825
5,417400,"[4, 1, 10, 3, 2]",1202,840,139618,352380
6,307400,"[4, 1, 10, 3, 8, 0]",1422,907,158683,410871
4,167400,"[4, 1, 10, 0]",1022,734,122439,269011
5,257400,"[4, 1, 10, 8, 0]",1182,803,133711,322003
7,407400,"[4, 1, 10, 3, 8, 0, 9]",1579,933,166183,434778
5,257400,"[4, 1, 10, 8, 9]",1012,758,108214,286903
5,413575,"[4, 1, 10, 3, 6]",1109,853,127162,363378
4,167400,"[4, 1, 10, 9]",852,685,97078,234270
5,360400,"[4, 1, 10, 8, 11]",940,753,102340,283128
6,317400,"[4, 1, 10, 3, 0, 9]",1419,885,155658,391170
4,270400,"[4, 1, 10, 11]",780,675,90853,227475
4,363575,"[4, 1, 10, 6]",869,741,101815,274170
4,170000,"[4, 1, 3, 8]",955,764,116272,291466
4,367400,"[4, 1, 10, 2]",962,731,114381,266815
5,267400,"[4, 1, 10, 0, 9]",1179,788,131868,310078
5,370400,"[4, 1, 10, 0, 11]",1107,780,125677,303810
6,357400,"[4, 1, 10, 8, 0, 9]",1339,846,142745,357435
5,370400,"[4, 1, 10, 9, 11]",937,711,99438,252405
4,409900,"[4, 1, 10, 7]",860,712,99513,253116
5,373000,"[4, 1, 3, 8, 11]",1040,802,119310,321201
6,420400,"[4, 1, 10, 3, 9, 11]",1177,812,123338,329266
3,80000,"[4, 1, 3]",795,677,104818,228826
3,120000,"[4, 1, 8]",715,624,89998,194376
5,280000,"[4, 1, 3, 0, 9]",1279,851,149275,361675
4,180000,"[4, 1, 3, 0]",1122,785,139536,307720
5,270000,"[4, 1, 3, 8, 9]",1112,813,125545,330078
5,383000,"[4, 1, 3, 0, 11]",1207,827,142616,341551
6,370000,"[4, 1, 3, 8, 0, 9]",1439,905,159973,409060
4,376175,"[4, 1, 3, 6]",969,787,118894,309291
4,323000,"[4, 1, 8, 11]",800,675,93306,227475
5,383000,"[4, 1, 3, 9, 11]",1037,771,116890,296835
4,420000,"[4, 1, 8, 2]",982,716,116188,255970
4,180000,"[4, 1, 3, 9]",952,746,114591,277885
4,283000,"[4, 1, 3, 11]",880,720,107899,258840
4,380000,"[4, 1, 3, 2]",1062,778,131423,302253
4,220000,"[4, 1, 8, 0]",1042,725,124669,262450
3,130000,"[4, 1, 0]",882,635,113099,201295
2,47400,"[4, 10]",372,356,36406,63190
4,220000,"[4, 1, 8, 9]",872,709,101168,250986
4,416175,"[4, 1, 8, 6]",889,734,104048,269011
5,320000,"[4, 1, 8, 0, 9]",1199,806,135804,324415
3,330000,"[4, 1, 2]",822,635,105083,201295
3,130000,"[4, 1, 9]",712,629,89854,197506
3,372500,"[4, 1, 7]",720,652,91443,212226
