method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,7,407400,"[0, 1, 3, 4, 8, 9, 10]",1579,933,166183,434778,1.0,1.0,1.0,1.0,True
greedy-AV,3,420000,"[0, 1, 2]",917,582,112753,169071,0.5807473084230526,0.6237942122186495,0.6784869691845736,0.38886742199467317,True
greedy-AV/cost,7,407400,"[0, 1, 3, 4, 8, 9, 10]",1579,933,166183,434778,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,7,407400,"[0, 1, 3, 4, 8, 9, 10]",1579,933,166183,434778,1.0,1.0,1.0,1.0,True
greedy-CC,7,407400,"[0, 1, 3, 4, 8, 9, 10]",1579,933,166183,434778,1.0,1.0,1.0,1.0,True
greedy-PAV,7,407400,"[0, 1, 3, 4, 8, 9, 10]",1579,933,166183,434778,1.0,1.0,1.0,1.0,True
