method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,7,545000,"[1, 2, 3, 4, 5, 6, 7]",2293,687,208532,235641,1.0,1.0,0.9276953533376338,1.0,True
greedy-AV,1,1000000,[0],671,671,224785,224785,0.2926297426951592,0.9767103347889374,1.0,0.9539299188171838,True
greedy-AV/cost,7,545000,"[1, 2, 3, 4, 5, 6, 7]",2293,687,208532,235641,1.0,1.0,0.9276953533376338,1.0,True
greedy-AV/cost^2,7,545000,"[1, 2, 3, 4, 5, 6, 7]",2293,687,208532,235641,1.0,1.0,0.9276953533376338,1.0,True
greedy-CC,1,1000000,[0],671,671,224785,224785,0.2926297426951592,0.9767103347889374,1.0,0.9539299188171838,True
greedy-PAV,1,1000000,[0],671,671,224785,224785,0.2926297426951592,0.9767103347889374,1.0,0.9539299188171838,True
