method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,3,225180,"[0, 3, 4]",605,300,41104,44850,0.8045212765957447,1.0,1.0,1.0,True,1.0
greedy-AV,2,233155,"[0, 2]",440,292,38823,42486,0.5851063829787234,0.9733333333333334,0.9445066173608408,0.9472909698996655,True,1.0
greedy-AV/cost,4,146675,"[2, 3, 4, 5]",680,267,31359,35511,0.9042553191489362,0.89,0.7629184507590502,0.7917725752508361,True,0.4070117791522649
greedy-AV/cost^2,4,146675,"[2, 3, 4, 5]",680,267,31359,35511,0.9042553191489362,0.89,0.7629184507590502,0.7917725752508361,True,0.4070117791522649
greedy-CC,2,233155,"[0, 2]",440,292,38823,42486,0.5851063829787234,0.9733333333333334,0.9445066173608408,0.9472909698996655,True,1.0
greedy-PAV,2,233155,"[0, 2]",440,292,38823,42486,0.5851063829787234,0.9733333333333334,0.9445066173608408,0.9472909698996655,True,1.0
