subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,40000,[0],378,378,71253,71253
2,94000,"[0, 2]",588,431,80952,92665
1,54000,[2],210,210,21945,21945
2,140000,"[0, 3]",573,418,78233,87153
2,140000,"[0, 4]",524,411,75510,84255
2,119000,"[2, 1]",525,377,60522,70876
3,194000,"[0, 2, 4]",734,442,84626,97461
3,240000,"[0, 3, 4]",719,445,82211,98790
2,105000,"[0, 1]",693,438,88323,95703
3,194000,"[0, 2, 3]",783,441,86657,97020
3,159000,"[0, 2, 1]",903,440,91800,96580
3,219000,"[2, 1, 3]",720,429,71664,91806
3,205000,"[0, 1, 3]",888,444,91988,98346
3,205000,"[0, 1, 4]",839,446,90980,99235
2,154000,"[2, 3]",405,347,39207,60031
1,65000,[1],315,315,49455,49455
1,100000,[3],195,195,18915,18915
1,100000,[4],146,146,10585,10585
2,154000,"[2, 4]",356,318,31827,50403
2,165000,"[1, 4]",461,384,57114,73536
2,200000,"[3, 4]",341,291,28275,42195
3,219000,"[2, 1, 4]",671,429,67688,91806
2,165000,"[1, 3]",510,395,61815,77815
