method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,30000,"[0, 1, 2]",976,618,135715,190653,1.0,0.8853868194842407,0.9603042632230674,0.7837642290125918,True
greedy-AV,3,30000,"[0, 1, 2]",976,618,135715,190653,1.0,0.8853868194842407,0.9603042632230674,0.7837642290125918,True
greedy-AV/cost,3,30000,"[0, 1, 2]",976,618,135715,190653,1.0,0.8853868194842407,0.9603042632230674,0.7837642290125918,True
greedy-AV/cost^2,3,30000,"[0, 1, 2]",976,618,135715,190653,1.0,0.8853868194842407,0.9603042632230674,0.7837642290125918,True
greedy-CC,3,30000,"[0, 1, 4]",955,693,139750,239778,0.9784836065573771,0.9928366762177651,0.988855474969043,0.985714461897695,True
greedy-PAV,3,30000,"[0, 1, 3]",964,698,141325,243253,0.9877049180327869,1.0,1.0,1.0,True
