method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,317590,"[0, 1, 3]",693,382,56398,72771,1.0,0.8781609195402299,0.9583184652767158,0.7709200699189576,True
greedy-AV,3,317590,"[0, 1, 3]",693,382,56398,72771,1.0,0.8781609195402299,0.9583184652767158,0.7709200699189576,True
greedy-AV/cost,4,329140,"[0, 2, 3, 4]",639,435,58851,94395,0.922077922077922,1.0,1.0,1.0,False
greedy-AV/cost^2,4,329140,"[0, 2, 3, 4]",639,435,58851,94395,0.922077922077922,1.0,1.0,1.0,False
greedy-CC,4,329140,"[0, 2, 3, 4]",639,435,58851,94395,0.922077922077922,1.0,1.0,1.0,False
greedy-PAV,3,317590,"[0, 1, 3]",693,382,56398,72771,1.0,0.8781609195402299,0.9583184652767158,0.7709200699189576,True
