subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,38200,[3],115,115,6555,6555
2,99230,"[3, 4]",210,116,6649,6670
3,178620,"[3, 4, 0]",521,378,53678,71253
2,188720,"[3, 2]",233,177,11918,15576
1,61030,[4],95,95,4465,4465
3,268110,"[3, 0, 2]",544,434,58757,93961
3,249750,"[3, 4, 2]",328,178,12012,15753
3,317590,"[3, 0, 1]",693,382,56398,72771
2,238200,"[3, 1]",382,369,41988,67896
3,299230,"[3, 4, 1]",477,370,42082,68265
2,140420,"[4, 0]",406,369,52004,67896
2,117590,"[3, 0]",426,377,53584,70876
3,290940,"[4, 0, 2]",524,430,57455,92235
4,329140,"[3, 4, 0, 2]",639,435,58851,94395
2,211550,"[4, 2]",213,165,10240,13530
1,150520,[2],118,118,6903,6903
1,200000,[1],267,267,35511,35511
2,279390,"[0, 1]",578,322,51076,51681
2,229910,"[0, 2]",429,388,54288,75078
1,79390,[0],311,311,48205,48205
2,261030,"[4, 1]",362,356,39961,63190
