method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,71420,"[3, 4]",228,124,7551,7626,0.6627906976744186,0.5081967213114754,0.2807480666270077,0.2572353774539567,True,0.283417731986042
greedy-AV,2,233780,"[0, 3]",344,235,26335,27495,1.0,0.9631147540983608,0.9791418798334324,0.9274438372799028,True,0.5807530296297642
greedy-AV/cost,2,71420,"[3, 4]",228,124,7551,7626,0.6627906976744186,0.5081967213114754,0.2807480666270077,0.2572353774539567,True,0.283417731986042
greedy-AV/cost^2,2,71420,"[3, 4]",228,124,7551,7626,0.6627906976744186,0.5081967213114754,0.2807480666270077,0.2572353774539567,True,0.283417731986042
greedy-CC,2,233780,"[0, 3]",344,235,26335,27495,1.0,0.9631147540983608,0.9791418798334324,0.9274438372799028,True,0.5807530296297642
greedy-PAV,2,233780,"[0, 3]",344,235,26335,27495,1.0,0.9631147540983608,0.9791418798334324,0.9274438372799028,True,0.5807530296297642
