method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,8,493100,"[1, 2, 3, 4, 5, 7, 9, 10]",3108,1547,582317,1195831,1.0,0.9438682123245882,0.7315292069238858,0.8908548572978103,False,0.028267636363636363
greedy-AV,6,541200,"[0, 1, 3, 5, 7, 9]",3015,1639,796027,1342341,0.97007722007722,1.0,1.0,1.0,True,0.04843611848825332
greedy-AV/cost,8,493100,"[1, 2, 3, 4, 5, 7, 9, 10]",3108,1547,582317,1195831,1.0,0.9438682123245882,0.7315292069238858,0.8908548572978103,False,0.028267636363636363
greedy-AV/cost^2,8,434900,"[1, 3, 4, 5, 6, 7, 9, 10]",2944,1475,524375,1087075,0.9472329472329472,0.8999389871873094,0.6587402186106752,0.8098352058083602,False,0.027370251082251083
greedy-CC,6,541200,"[0, 1, 3, 5, 7, 9]",3015,1639,796027,1342341,0.97007722007722,1.0,1.0,1.0,True,0.04843611848825332
greedy-PAV,6,541200,"[0, 1, 3, 5, 7, 9]",3015,1639,796027,1342341,0.97007722007722,1.0,1.0,1.0,True,0.04843611848825332
