method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,7,174996,"[0, 1, 2, 3, 5, 6, 7]",1269,401,55229,80200,1.0,0.9828431372549019,1.0,0.9659392012333189,True
greedy-AV,7,174996,"[0, 1, 2, 3, 5, 6, 7]",1269,401,55229,80200,1.0,0.9828431372549019,1.0,0.9659392012333189,True
greedy-AV/cost,7,174996,"[0, 1, 2, 3, 5, 6, 7]",1269,401,55229,80200,1.0,0.9828431372549019,1.0,0.9659392012333189,True
greedy-AV/cost^2,7,174996,"[0, 1, 2, 3, 5, 6, 7]",1269,401,55229,80200,1.0,0.9828431372549019,1.0,0.9659392012333189,True
greedy-CC,6,177150,"[0, 3, 5, 6, 7, 9]",943,408,51317,83028,0.7431048069345941,1.0,0.929167647431603,1.0,True
greedy-PAV,7,174996,"[0, 1, 2, 3, 5, 6, 7]",1269,401,55229,80200,1.0,0.9828431372549019,1.0,0.9659392012333189,True
