subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5546,[2],193,193,18528,18528
2,16546,"[2, 5]",368,221,23022,24310
3,29546,"[2, 5, 7]",503,228,24009,25878
4,55746,"[2, 5, 7, 6]",659,342,35278,58311
6,130446,"[2, 5, 7, 6, 3, 9]",912,383,41059,73153
5,85746,"[2, 5, 7, 6, 3]",844,364,39701,66066
7,174996,"[2, 5, 7, 6, 3, 1, 0]",1269,401,55229,80200
6,137996,"[2, 5, 7, 6, 3, 0]",1068,395,52310,77815
7,167446,"[2, 5, 7, 6, 3, 1, 9]",1113,403,50037,81003
6,122746,"[2, 5, 7, 6, 3, 1]",1045,390,48905,75855
5,92746,"[2, 5, 7, 6, 1]",860,372,44680,69006
6,148746,"[2, 5, 7, 6, 3, 4]",1024,385,47603,73920
6,137446,"[2, 5, 7, 6, 1, 9]",928,389,46021,75466
6,155746,"[2, 5, 7, 6, 1, 4]",1040,379,48156,71631
6,163446,"[2, 5, 7, 6, 9, 4]",907,389,44811,75466
6,152696,"[2, 5, 7, 6, 9, 0]",951,395,49388,77815
5,107996,"[2, 5, 7, 6, 0]",883,375,48081,70125
5,118746,"[2, 5, 7, 6, 4]",839,369,43286,67896
5,100446,"[2, 5, 7, 6, 9]",727,369,36898,67896
6,144996,"[2, 5, 7, 6, 1, 0]",1084,385,51159,73920
4,59546,"[2, 5, 7, 3]",688,250,28435,31125
4,66546,"[2, 5, 7, 1]",704,369,42521,67896
6,174246,"[2, 5, 7, 1, 9, 4]",952,391,48149,76245
4,74246,"[2, 5, 7, 9]",571,257,25653,32896
5,111246,"[2, 5, 7, 1, 9]",772,386,43873,74305
6,141246,"[2, 5, 7, 3, 1, 9]",957,400,47891,79800
5,137246,"[2, 5, 7, 9, 4]",751,385,40754,73920
4,81796,"[2, 5, 7, 0]",727,371,46004,68635
5,126496,"[2, 5, 7, 9, 0]",795,391,47321,76245
4,92546,"[2, 5, 7, 4]",683,363,39205,65703
5,118796,"[2, 5, 7, 1, 0]",928,382,49775,72771
6,170996,"[2, 5, 7, 6, 0, 4]",1063,385,50686,73920
5,129546,"[2, 5, 7, 1, 4]",884,376,46865,70500
6,163496,"[2, 5, 7, 1, 9, 0]",996,396,50908,78210
5,96546,"[2, 5, 7, 3, 1]",889,387,46748,74691
6,148796,"[2, 5, 7, 3, 1, 0]",1113,398,53845,79003
5,144796,"[2, 5, 7, 0, 4]",907,382,49698,72771
5,122546,"[2, 5, 7, 3, 4]",868,379,43525,71631
6,159546,"[2, 5, 7, 3, 1, 4]",1069,392,51000,76636
5,104246,"[2, 5, 7, 3, 9]",756,271,29817,36585
4,172886,"[2, 5, 7, 8]",611,285,28707,40470
5,111796,"[2, 5, 7, 3, 0]",912,391,50233,76245
6,156496,"[2, 5, 7, 3, 9, 0]",980,405,51351,81810
6,167246,"[2, 5, 7, 3, 9, 4]",936,397,44822,78606
3,42746,"[2, 5, 6]",524,335,34293,55945
6,174796,"[2, 5, 7, 3, 0, 4]",1092,396,53822,78210
6,154446,"[2, 5, 6, 3, 1, 9]",978,401,49536,80200
4,72746,"[2, 5, 6, 3]",709,361,39099,64980
5,109746,"[2, 5, 6, 3, 1]",910,388,48398,75078
4,87446,"[2, 5, 6, 9]",592,365,35958,66430
5,124996,"[2, 5, 6, 3, 0]",933,393,51827,77028
4,79746,"[2, 5, 6, 1]",725,369,43853,67896
6,161996,"[2, 5, 6, 3, 1, 0]",1134,399,54757,79401
4,105746,"[2, 5, 6, 4]",704,363,42349,65703
3,46546,"[2, 5, 3]",553,247,27831,30381
6,169696,"[2, 5, 6, 3, 9, 0]",1001,407,52941,82621
4,83546,"[2, 5, 3, 1]",754,385,46239,73920
5,139696,"[2, 5, 6, 9, 0]",816,392,48634,76636
3,53546,"[2, 5, 1]",569,366,41692,66795
5,142746,"[2, 5, 6, 1, 4]",905,376,47351,70500
4,109546,"[2, 5, 3, 4]",733,377,42969,70876
