method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,347932,"[0, 1]",1193,1058,347041,559153,1.0,1.0,1.0,1.0,True,0.9514345064414517
greedy-AV,2,347932,"[0, 1]",1193,1058,347041,559153,1.0,1.0,1.0,1.0,True,0.9514345064414517
greedy-AV/cost,2,347932,"[0, 1]",1193,1058,347041,559153,1.0,1.0,1.0,1.0,True,0.9514345064414517
greedy-AV/cost^2,2,347932,"[0, 1]",1193,1058,347041,559153,1.0,1.0,1.0,1.0,True,0.9514345064414517
greedy-CC,2,347932,"[0, 1]",1193,1058,347041,559153,1.0,1.0,1.0,1.0,True,0.9514345064414517
greedy-PAV,2,347932,"[0, 1]",1193,1058,347041,559153,1.0,1.0,1.0,1.0,True,0.9514345064414517
