method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,8,75955,"[0, 1, 2, 3, 4, 5, 6, 8]",7566,3721,3578761,6921060,1.0,1.0,1.0,1.0,True
greedy-AV,8,75955,"[0, 1, 2, 3, 4, 5, 6, 8]",7566,3721,3578761,6921060,1.0,1.0,1.0,1.0,True
greedy-AV/cost,8,73140,"[0, 1, 2, 3, 4, 5, 6, 9]",7563,3705,3570495,6861660,0.999603489294211,0.9957000806234884,0.9976902620767355,0.9914174996315593,True
greedy-AV/cost^2,8,73140,"[0, 1, 2, 3, 4, 5, 6, 9]",7563,3705,3570495,6861660,0.999603489294211,0.9957000806234884,0.9976902620767355,0.9914174996315593,True
greedy-CC,8,75955,"[0, 1, 2, 3, 4, 5, 6, 8]",7566,3721,3578761,6921060,1.0,1.0,1.0,1.0,True
greedy-PAV,8,75955,"[0, 1, 2, 3, 4, 5, 6, 8]",7566,3721,3578761,6921060,1.0,1.0,1.0,1.0,True
