subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
2,26260,"[8, 7]",208,205,11285,20910
1,11760,[8],80,80,3160,3160
4,111260,"[8, 7, 4, 6]",584,443,45599,97903
3,51260,"[8, 7, 4]",444,376,37815,70500
5,327260,"[8, 7, 4, 6, 0]",1103,850,177407,360825
5,201260,"[8, 7, 4, 6, 5]",787,546,63526,148785
6,331260,"[8, 7, 4, 6, 5, 2]",1248,823,159813,338253
6,341260,"[8, 7, 4, 6, 5, 3]",1191,836,142309,349030
6,316260,"[8, 7, 4, 6, 5, 1]",1263,911,173463,414505
5,291260,"[8, 7, 6, 5, 1]",1027,798,149282,318003
4,141260,"[8, 7, 4, 5]",647,500,56755,124750
5,251260,"[8, 7, 4, 6, 3]",988,760,125123,288420
5,241260,"[8, 7, 4, 6, 2]",1045,747,144464,278631
5,226260,"[8, 7, 4, 6, 1]",1060,840,157323,352380
4,166260,"[8, 7, 4, 1]",920,794,149938,314821
4,181260,"[8, 7, 4, 2]",905,702,138274,246051
6,417260,"[8, 7, 4, 6, 5, 0]",1306,925,193283,427350
4,191260,"[8, 7, 4, 3]",848,708,117616,250278
6,366260,"[8, 7, 4, 6, 1, 3]",1464,1151,236728,661825
6,356260,"[8, 7, 4, 6, 1, 2]",1521,1121,254890,627760
5,281260,"[8, 7, 4, 5, 3]",1051,801,135797,320400
5,256260,"[8, 7, 4, 5, 1]",1123,879,167063,385881
5,271260,"[8, 7, 4, 5, 2]",1108,791,154352,312445
5,357260,"[8, 7, 4, 5, 0]",1166,902,187366,406351
5,321260,"[8, 7, 4, 2, 3]",1309,972,214773,471906
5,296260,"[8, 7, 4, 1, 2]",1381,1094,249084,597871
5,306260,"[8, 7, 4, 1, 3]",1324,1116,229602,622170
6,381260,"[8, 7, 4, 6, 2, 3]",1449,1006,220715,505515
6,386260,"[8, 7, 4, 5, 1, 2]",1584,1159,263722,671061
5,382260,"[8, 7, 4, 1, 0]",1439,913,217101,416328
6,411260,"[8, 7, 4, 5, 2, 3]",1512,1038,230128,538203
6,396260,"[8, 7, 4, 5, 1, 3]",1527,1174,245978,688551
3,86260,"[8, 7, 6]",348,295,20150,43365
5,407260,"[8, 7, 4, 3, 0]",1367,1103,248859,607753
4,176260,"[8, 7, 6, 5]",551,418,38798,87153
4,201260,"[8, 7, 6, 1]",824,716,132516,255970
6,421260,"[8, 7, 6, 5, 1, 2]",1488,1086,247324,589155
5,306260,"[8, 7, 6, 5, 2]",1012,721,137848,259560
5,397260,"[8, 7, 4, 2, 0]",1424,1092,266917,595686
5,316260,"[8, 7, 6, 5, 3]",955,740,118868,273430
3,242260,"[8, 7, 0]",727,682,145265,232221
3,116260,"[8, 7, 5]",411,354,31022,62481
5,392260,"[8, 7, 6, 5, 0]",1070,819,169651,334971
4,226260,"[8, 7, 6, 3]",752,647,100973,208981
4,216260,"[8, 7, 6, 2]",809,634,121895,200661
3,141260,"[8, 7, 1]",684,652,124083,212226
4,267260,"[8, 7, 4, 0]",963,814,170558,330891
3,156260,"[8, 7, 2]",669,577,114959,166176
4,231260,"[8, 7, 5, 1]",887,752,141910,282376
4,302260,"[8, 7, 6, 0]",867,735,153168,269745
5,331260,"[8, 7, 6, 1, 2]",1285,1021,232864,520710
5,341260,"[8, 7, 6, 1, 3]",1228,1059,213208,560211
4,246260,"[8, 7, 5, 2]",872,680,131696,230860
5,417260,"[8, 7, 6, 1, 0]",1343,836,199840,349030
5,356260,"[8, 7, 6, 2, 3]",1213,919,199291,421821
4,332260,"[8, 7, 5, 0]",930,783,162756,306153
4,256260,"[8, 7, 5, 3]",815,692,111390,239086
4,281260,"[8, 7, 1, 3]",1088,1008,205072,507528
4,357260,"[8, 7, 1, 0]",1203,788,192138,310078
4,296260,"[8, 7, 2, 3]",1073,875,192638,382375
4,271260,"[8, 7, 1, 2]",1145,986,226342,485605
3,166260,"[8, 7, 3]",612,577,92426,166176
5,361260,"[8, 7, 5, 1, 2]",1348,1061,241559,562330
5,371260,"[8, 7, 5, 1, 3]",1291,1078,222136,580503
5,386260,"[8, 7, 5, 2, 3]",1276,952,208638,452676
5,411260,"[8, 7, 1, 2, 3]",1549,1273,303879,809628
4,382260,"[8, 7, 3, 0]",1131,1003,224870,502503
2,36760,"[8, 4]",316,273,29987,37128
3,96760,"[8, 4, 6]",456,343,37795,58653
4,372260,"[8, 7, 2, 0]",1188,986,244509,485605
5,301760,"[8, 4, 6, 5, 1]",1135,830,165974,344035
4,186760,"[8, 4, 6, 5]",659,454,55852,102831
4,211760,"[8, 4, 6, 1]",932,754,149722,283881
5,316760,"[8, 4, 6, 5, 2]",1120,742,152459,274911
5,402760,"[8, 4, 6, 5, 0]",1178,844,185791,355746
3,126760,"[8, 4, 5]",519,407,49062,82621
5,326760,"[8, 4, 6, 5, 3]",1063,757,134829,286146
5,341760,"[8, 4, 6, 1, 2]",1393,1043,247577,543403
4,226760,"[8, 4, 6, 2]",917,663,137000,219453
4,236760,"[8, 4, 6, 3]",860,676,117519,228150
4,312760,"[8, 4, 6, 0]",975,767,169824,293761
5,381760,"[8, 4, 5, 1, 3]",1399,1104,238663,608856
4,266760,"[8, 4, 5, 3]",923,721,128298,259560
5,351760,"[8, 4, 6, 1, 3]",1336,1079,229326,581581
5,366760,"[8, 4, 6, 2, 3]",1321,937,213449,438516
5,396760,"[8, 4, 5, 2, 3]",1384,970,222957,469965
4,241760,"[8, 4, 5, 1]",995,797,159555,317206
5,427760,"[8, 4, 6, 1, 0]",1451,866,216285,374545
4,342760,"[8, 4, 5, 0]",1038,820,179855,335790
4,256760,"[8, 4, 5, 2]",980,710,146989,251695
3,151760,"[8, 4, 1]",792,705,142313,248160
3,166760,"[8, 4, 2]",777,617,130797,190036
5,371760,"[8, 4, 5, 1, 2]",1456,1083,256493,585903
4,306760,"[8, 4, 2, 3]",1181,902,207494,406351
4,382760,"[8, 4, 2, 0]",1296,1014,259606,513591
4,291760,"[8, 4, 1, 3]",1196,1041,222176,541320
4,281760,"[8, 4, 1, 2]",1253,1015,241758,514605
