method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,5,382260,"[0, 1, 4, 7, 8]",1439,913,217101,416328,0.8439882697947214,0.6762962962962963,0.6688015230490555,0.4572143974960876,True
greedy-AV,5,427760,"[0, 1, 4, 6, 8]",1451,866,216285,374545,0.8510263929618769,0.6414814814814814,0.666287752763299,0.41132800702852595,False
greedy-AV/cost,6,356260,"[1, 2, 4, 6, 7, 8]",1521,1121,254890,627760,0.8920821114369502,0.8303703703703704,0.7852143482064742,0.6894105372978613,False
greedy-AV/cost^2,6,356260,"[1, 2, 4, 6, 7, 8]",1521,1121,254890,627760,0.8920821114369502,0.8303703703703704,0.7852143482064742,0.6894105372978613,False
greedy-CC,5,397260,"[0, 2, 4, 7, 8]",1424,1092,266917,595686,0.8351906158357771,0.8088888888888889,0.8222647345138195,0.6541866403096944,True
greedy-PAV,5,397260,"[0, 2, 4, 7, 8]",1424,1092,266917,595686,0.8351906158357771,0.8088888888888889,0.8222647345138195,0.6541866403096944,True
