method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,916000,"[0, 1, 2, 3, 5, 8, 9]",6730,2056,1868105,2112540,0.9192733233164868,0.9846743295019156,0.9859822110938932,0.9695763043250776,True,1.0
greedy-AV,6,945000,"[0, 1, 2, 3, 4, 6]",6504,2045,1858354,2089990,0.8884032236033329,0.9794061302681992,0.9808356521261816,0.959226703530522,True,1.0
greedy-AV/cost,8,889000,"[0, 2, 3, 4, 5, 6, 8, 9]",7321,2065,1894664,2131080,1.0,0.988984674329502,1.0,0.978085466131333,True,1.0
greedy-AV/cost^2,8,870000,"[1, 2, 3, 4, 5, 6, 8, 9]",7160,2044,1815789,2087946,0.9780084687884169,0.978927203065134,0.958369927332762,0.9582885845050642,True,1.0
greedy-CC,7,963000,"[0, 2, 3, 4, 5, 7, 9]",6497,2086,1856140,2174655,0.8874470700723944,0.9990421455938696,0.9796671072021214,0.9980847501500808,True,1.0
greedy-PAV,6,945000,"[0, 1, 2, 3, 4, 6]",6504,2045,1858354,2089990,0.8884032236033329,0.9794061302681992,0.9808356521261816,0.959226703530522,True,1.0
