subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,14000,[7],152,152,11476,11476
3,64000,"[7, 2, 4]",868,516,109059,132870
2,34000,"[7, 2]",529,443,78697,97903
4,104000,"[7, 2, 4, 1]",1247,549,132668,150426
5,144000,"[7, 2, 4, 1, 5]",1536,551,140970,151525
4,104000,"[7, 2, 4, 5]",1157,540,124805,145530
5,254000,"[7, 2, 4, 5, 6]",1323,544,128985,147696
5,254000,"[7, 2, 4, 1, 6]",1413,550,136607,150975
5,316000,"[7, 2, 4, 1, 3]",1587,555,142614,153735
5,316000,"[7, 2, 4, 5, 3]",1497,552,138951,152076
2,44000,"[7, 4]",491,414,65841,85491
6,466000,"[7, 2, 4, 1, 6, 3]",1753,555,144785,153735
5,426000,"[7, 2, 4, 6, 3]",1374,549,132816,150426
6,294000,"[7, 2, 4, 1, 5, 6]",1702,551,143050,151525
6,356000,"[7, 2, 4, 1, 5, 3]",1876,556,147361,154290
6,466000,"[7, 2, 4, 5, 6, 3]",1663,555,141243,153735
4,214000,"[7, 2, 4, 6]",1034,536,115619,143380
3,74000,"[7, 2, 1]",908,523,113977,136503
7,506000,"[7, 2, 4, 1, 5, 6, 3]",2042,556,148338,154290
3,246000,"[7, 2, 3]",869,524,109576,137026
4,114000,"[7, 2, 1, 5]",1197,542,128579,146611
4,276000,"[7, 2, 4, 3]",1208,543,128875,147153
4,224000,"[7, 2, 1, 6]",1074,539,120202,144991
3,184000,"[7, 2, 6]",695,500,88106,124750
4,224000,"[7, 2, 5, 6]",984,530,109331,140185
5,264000,"[7, 2, 1, 5, 6]",1363,543,132326,147153
3,84000,"[7, 4, 1]",870,523,111588,136503
4,396000,"[7, 2, 6, 3]",1035,540,115540,145530
4,286000,"[7, 2, 1, 3]",1248,549,131306,150426
5,326000,"[7, 2, 1, 5, 3]",1537,552,140585,152076
5,436000,"[7, 2, 1, 6, 3]",1414,551,135028,151525
4,286000,"[7, 2, 5, 3]",1158,545,126254,148240
6,476000,"[7, 2, 1, 5, 6, 3]",1703,553,142572,152628
5,436000,"[7, 2, 5, 6, 3]",1324,549,130000,150426
3,84000,"[7, 4, 5]",780,506,92469,127765
4,124000,"[7, 4, 1, 5]",1159,542,126578,146611
4,234000,"[7, 4, 1, 6]",1036,540,117871,145530
3,74000,"[7, 2, 5]",818,511,102949,130305
3,194000,"[7, 4, 6]",657,477,75615,113526
3,256000,"[7, 4, 3]",831,517,102840,133386
2,54000,"[7, 1]",531,432,78256,93096
5,336000,"[7, 4, 1, 5, 3]",1499,550,139559,150975
4,296000,"[7, 4, 1, 3]",1210,546,130647,148785
4,234000,"[7, 4, 5, 6]",946,528,99297,139128
3,94000,"[7, 1, 5]",820,510,102793,129795
4,406000,"[7, 4, 6, 3]",997,535,108940,142845
5,446000,"[7, 4, 1, 6, 3]",1376,548,134243,149878
4,296000,"[7, 4, 5, 3]",1120,544,120645,147696
6,486000,"[7, 4, 1, 5, 6, 3]",1665,551,141531,151525
2,54000,"[7, 5]",441,371,50677,68635
4,244000,"[7, 1, 5, 6]",986,529,108935,139656
1,20000,[2],377,377,70876,70876
2,164000,"[7, 6]",318,289,24765,41616
5,446000,"[7, 4, 5, 6, 3]",1286,548,124621,149878
3,266000,"[7, 5, 3]",781,508,94383,128778
3,204000,"[7, 1, 6]",697,489,87425,119316
2,226000,"[7, 3]",492,418,66405,87153
3,204000,"[7, 5, 6]",607,437,60345,95266
3,266000,"[7, 1, 3]",871,523,109735,136503
5,456000,"[7, 1, 5, 6, 3]",1326,542,129364,146611
3,376000,"[7, 6, 3]",658,467,75074,108811
4,416000,"[7, 1, 6, 3]",1037,536,115362,143380
4,306000,"[7, 1, 5, 3]",1160,539,125930,144991
2,50000,"[2, 4]",716,494,103636,121771
4,416000,"[7, 5, 6, 3]",947,526,100331,138075
5,274000,"[7, 4, 1, 5, 6]",1325,543,130481,147153
3,90000,"[2, 4, 1]",1095,544,129831,147696
4,130000,"[2, 4, 1, 5]",1384,550,139200,150975
3,200000,"[2, 4, 6]",882,523,110511,136503
4,302000,"[2, 4, 1, 3]",1435,553,140632,152628
4,302000,"[2, 4, 5, 3]",1345,551,136461,151525
3,90000,"[2, 4, 5]",1005,536,120919,143380
3,262000,"[2, 4, 3]",1056,537,125080,143916
4,250000,"[2, 1, 5, 6]",1211,540,129513,145530
5,452000,"[2, 4, 1, 6, 3]",1601,554,143031,153181
5,342000,"[2, 4, 1, 5, 3]",1724,555,146259,153735
2,60000,"[2, 1]",756,498,109354,123753
4,240000,"[2, 4, 1, 6]",1261,549,134030,150426
5,280000,"[2, 4, 1, 5, 6]",1550,550,141450,150975
3,100000,"[2, 1, 5]",1045,538,125570,144453
