method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,397300,"[1, 2, 3, 4, 5, 8]",232,127,3733,8001,0.9707112970711296,0.9769230769230768,1.0,0.9542039355992844,True,0.1275553125
greedy-AV,6,397300,"[1, 2, 3, 4, 5, 8]",232,127,3733,8001,0.9707112970711296,0.9769230769230768,1.0,0.9542039355992844,True,0.1275553125
greedy-AV/cost,7,382300,"[0, 1, 2, 4, 5, 8, 9]",239,124,3679,7626,1.0,0.953846153846154,0.985534422716314,0.9094812164579608,True,0.107415
greedy-AV/cost^2,7,382300,"[0, 1, 2, 4, 5, 8, 9]",239,124,3679,7626,1.0,0.953846153846154,0.985534422716314,0.9094812164579608,True,0.107415
greedy-CC,5,387300,"[2, 3, 5, 7, 8]",157,126,3054,7875,0.6569037656903766,0.9692307692307692,0.8181087597106884,0.9391771019677996,True,0.05500785714285714
greedy-PAV,5,387300,"[1, 2, 5, 7, 8]",190,120,3627,7140,0.7949790794979079,0.9230769230769232,0.971604607554246,0.851520572450805,True,0.14575
