method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,7,276030,"[0, 1, 2, 3, 4, 5, 7]",2098,871,271399,378885,1.0,1.0,1.0,1.0,True
greedy-AV,7,276030,"[0, 1, 2, 3, 4, 5, 7]",2098,871,271399,378885,1.0,1.0,1.0,1.0,True
greedy-AV/cost,7,276030,"[0, 1, 2, 3, 4, 5, 7]",2098,871,271399,378885,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,7,276030,"[0, 1, 2, 3, 4, 5, 7]",2098,871,271399,378885,1.0,1.0,1.0,1.0,True
greedy-CC,7,276030,"[0, 1, 2, 3, 4, 5, 7]",2098,871,271399,378885,1.0,1.0,1.0,1.0,True
greedy-PAV,7,276030,"[0, 1, 2, 3, 4, 5, 7]",2098,871,271399,378885,1.0,1.0,1.0,1.0,True
