subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
3,96000,"[0, 1, 5]",2214,1199,664779,718201
1,8000,[0],1054,1054,554931,554931
1,15000,[3],573,573,163878,163878
2,23000,"[0, 3]",1627,1096,578094,600060
2,88000,"[1, 5]",1160,981,399978,480690
2,26000,"[0, 1]",1917,1181,656404,696790
2,29500,"[0, 2]",1734,1109,590791,614386
1,21500,[2],680,680,230860,230860
3,44500,"[0, 3, 2]",2307,1132,605537,640146
1,70000,[4],418,418,87153,87153
1,70000,[5],297,297,43956,43956
1,18000,[1],863,863,371953,371953
4,62500,"[0, 3, 1, 2]",3170,1229,694261,754606
2,85000,"[3, 5]",870,828,206973,342378
3,96000,"[0, 1, 4]",2335,1220,677558,743590
3,47500,"[0, 1, 2]",2597,1210,681357,731445
3,93000,"[0, 3, 4]",2045,1158,604694,669903
3,93000,"[0, 3, 5]",1924,1139,591403,648091
2,85000,"[3, 4]",991,928,249078,430128
2,78000,"[0, 4]",1472,1125,582053,632250
2,36500,"[3, 2]",1253,800,292360,319600
2,91500,"[2, 4]",1098,965,309235,465130
3,41000,"[0, 3, 1]",2490,1201,670426,720600
2,78000,"[0, 5]",1351,1104,568506,608856
2,33000,"[3, 1]",1436,1009,444880,508536
3,99500,"[0, 2, 4]",2152,1164,615921,676866
2,39500,"[1, 2]",1543,1110,509285,615495
2,88000,"[1, 4]",1281,1078,438603,580503
2,91500,"[2, 5]",977,909,272538,412686
3,99500,"[0, 2, 5]",2031,1154,604041,665281
3,54500,"[3, 1, 2]",2116,1218,565739,741153
