subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,6000,[1],334,334,55611,55611
2,21000,"[1, 0]",679,424,82566,89676
3,39000,"[1, 0, 2]",984,444,92096,98346
3,46000,"[1, 0, 3]",942,443,90222,97903
4,69000,"[1, 0, 2, 5]",1200,457,95900,104196
5,94000,"[1, 0, 2, 3, 6]",1446,466,100707,108345
4,79000,"[1, 0, 2, 4]",1211,466,98058,108345
4,76000,"[1, 0, 3, 6]",1141,456,94016,103740
5,99000,"[1, 0, 2, 5, 6]",1399,466,99246,108345
4,64000,"[1, 0, 2, 3]",1247,457,97456,104196
3,51000,"[1, 0, 5]",895,442,87195,97461
5,94000,"[1, 0, 2, 3, 5]",1463,465,100358,107880
4,69000,"[1, 0, 2, 6]",1183,460,96189,105570
4,86000,"[1, 0, 3, 4]",1169,460,97613,105570
4,81000,"[1, 0, 5, 6]",1094,455,91093,103285
4,91000,"[1, 0, 5, 4]",1122,457,95573,104196
4,76000,"[1, 0, 3, 5]",1158,455,93864,103285
2,24000,"[1, 2]",639,419,77881,87571
3,51000,"[1, 0, 6]",878,445,87252,98790
3,61000,"[1, 0, 4]",906,454,91771,102831
4,79000,"[1, 2, 3, 6]",1101,461,92525,106030
4,91000,"[1, 0, 6, 4]",1105,458,95394,104653
3,49000,"[1, 2, 3]",902,448,87820,100128
1,15000,[0],345,345,59340,59340
2,31000,"[1, 3]",597,430,76203,92235
3,61000,"[1, 3, 5]",813,446,81915,99235
3,54000,"[1, 2, 5]",855,446,84220,99235
4,84000,"[1, 2, 5, 6]",1054,459,89156,105111
3,64000,"[1, 2, 4]",866,447,88220,99681
4,91000,"[1, 3, 5, 6]",1012,454,86138,102831
3,61000,"[1, 3, 6]",796,449,81614,100576
3,54000,"[1, 2, 6]",838,451,84106,101475
3,71000,"[1, 3, 4]",824,453,88216,102378
2,36000,"[1, 5]",550,376,63780,70500
4,79000,"[1, 2, 3, 5]",1118,458,92287,104653
4,89000,"[1, 2, 3, 4]",1129,463,96394,106953
2,46000,"[1, 4]",561,419,71251,87571
2,36000,"[1, 6]",533,373,62592,69378
3,76000,"[1, 5, 4]",777,445,78564,98790
3,66000,"[1, 5, 6]",749,393,69364,77028
4,94000,"[1, 2, 5, 4]",1082,461,93751,106030
2,33000,"[0, 2]",650,421,79594,88410
3,76000,"[1, 6, 4]",760,438,77082,95703
4,94000,"[1, 2, 6, 4]",1065,461,93332,106030
3,58000,"[0, 2, 3]",913,452,88226,101926
3,63000,"[0, 2, 5]",866,453,87274,102378
4,93000,"[0, 2, 5, 6]",1065,465,93454,107880
4,88000,"[0, 2, 3, 6]",1112,463,94029,106953
3,63000,"[0, 2, 6]",849,454,87166,102831
4,98000,"[0, 2, 3, 4]",1140,466,96978,108345
4,88000,"[0, 2, 3, 5]",1129,463,93818,106953
1,18000,[2],305,305,46360,46360
2,40000,"[0, 3]",608,401,72472,80200
2,48000,"[2, 5]",521,391,61195,76245
3,85000,"[0, 6, 4]",771,452,83123,101926
2,45000,"[0, 5]",561,401,69840,80200
2,48000,"[2, 6]",504,392,59845,76636
1,30000,[5],216,216,23220,23220
2,45000,"[0, 6]",544,407,69725,82621
1,25000,[3],263,263,34453,34453
3,73000,"[0, 2, 4]",877,448,89635,100128
2,55000,"[3, 5]",479,371,51895,68635
2,43000,"[2, 3]",568,375,62285,70125
3,80000,"[0, 3, 4]",835,455,85569,103285
2,65000,"[3, 4]",490,400,56099,79800
2,55000,"[0, 4]",572,427,74551,90951
4,100000,"[0, 3, 5, 6]",1023,459,87847,105111
3,85000,"[0, 5, 4]",788,451,83595,101475
3,75000,"[0, 5, 6]",760,439,78725,96141
3,70000,"[0, 3, 6]",807,437,80894,95266
3,70000,"[0, 3, 5]",824,433,80680,93528
3,83000,"[2, 3, 4]",795,453,78503,102378
2,58000,"[2, 4]",532,410,64630,83845
3,73000,"[2, 3, 5]",784,423,73757,89253
3,88000,"[2, 5, 4]",748,452,77727,101926
3,95000,"[3, 6, 4]",689,449,69627,100576
2,55000,"[3, 6]",462,373,50238,69378
3,78000,"[2, 5, 6]",720,441,72608,97020
3,73000,"[2, 3, 6]",767,424,73129,89676
2,60000,"[5, 6]",415,340,40146,57630
3,88000,"[2, 6, 4]",731,449,76027,100576
3,95000,"[3, 5, 4]",706,451,71660,101475
3,85000,"[3, 5, 6]",678,431,65205,92665
1,40000,[4],227,227,25651,25651
2,70000,"[5, 4]",443,381,46980,72390
3,100000,"[5, 6, 4]",642,444,61649,98346
1,30000,[6],199,199,19701,19701
2,70000,"[6, 4]",426,358,43074,63903
