subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,15000,[1],140,140,9730,9730
2,30000,"[1, 3]",252,161,11851,12880
3,48000,"[1, 3, 2]",392,186,15326,17205
4,74000,"[1, 3, 2, 0]",541,200,18366,19900
6,177000,"[1, 3, 2, 0, 5, 6]",679,210,19420,21945
5,102000,"[1, 3, 2, 0, 5]",647,203,19218,20503
5,174000,"[1, 3, 2, 0, 9]",565,202,18427,20301
5,149000,"[1, 3, 2, 0, 6]",573,207,18568,21321
3,56000,"[1, 3, 0]",401,197,17109,19306
4,76000,"[1, 3, 2, 5]",498,200,17457,19900
5,151000,"[1, 3, 2, 5, 6]",530,207,17664,21321
5,181600,"[1, 3, 2, 0, 4]",649,210,19716,21945
5,176000,"[1, 3, 2, 5, 9]",522,203,17535,20503
5,183600,"[1, 3, 2, 5, 4]",606,211,19095,22155
4,155600,"[1, 3, 2, 4]",500,201,17326,20100
4,170500,"[1, 3, 2, 8]",420,198,15597,19503
4,123000,"[1, 3, 2, 6]",424,194,15551,18721
4,148000,"[1, 3, 2, 9]",416,189,15411,17766
4,168000,"[1, 3, 2, 7]",422,190,15518,17955
5,159000,"[1, 3, 0, 5, 6]",539,209,18661,21736
3,105000,"[1, 3, 6]",284,170,12094,14365
4,84000,"[1, 3, 0, 5]",507,202,18459,20301
4,176000,"[1, 3, 0, 7]",431,200,17266,19900
4,180500,"[1, 3, 5, 8]",386,198,15228,19503
5,184000,"[1, 3, 0, 5, 9]",531,204,18520,20706
4,131000,"[1, 3, 0, 6]",433,204,17311,20706
2,33000,"[1, 2]",280,175,14000,15225
4,87000,"[1, 2, 0, 5]",535,203,18888,20503
4,156000,"[1, 3, 0, 9]",425,199,17170,19701
3,150000,"[1, 3, 7]",282,167,12082,13861
3,130000,"[1, 3, 9]",276,164,11957,13366
3,137600,"[1, 3, 4]",360,196,15085,19110
3,152500,"[1, 3, 8]",280,175,12173,15225
4,163600,"[1, 3, 0, 4]",509,209,18909,21736
3,59000,"[1, 2, 0]",429,198,17760,19503
4,166600,"[1, 2, 0, 4]",537,208,19210,21528
4,178000,"[1, 3, 5, 7]",388,195,15167,18915
4,178500,"[1, 3, 0, 8]",429,204,17351,20706
4,158000,"[1, 3, 5, 9]",382,194,15060,18721
4,134000,"[1, 2, 0, 6]",461,205,17962,20910
4,133000,"[1, 3, 5, 6]",390,199,15207,19701
4,159000,"[1, 2, 0, 9]",453,200,17822,19900
5,187000,"[1, 2, 0, 5, 9]",559,205,18949,20910
3,58000,"[1, 3, 5]",358,191,14982,18145
4,165600,"[1, 3, 5, 4]",466,206,17494,21115
4,136000,"[1, 2, 5, 6]",418,206,16825,21115
3,133000,"[1, 2, 9]",304,179,14107,15931
3,61000,"[1, 2, 5]",386,199,16618,19701
4,181000,"[1, 2, 5, 7]",416,201,16795,20100
3,108000,"[1, 2, 6]",312,183,14225,16653
4,168600,"[1, 2, 5, 4]",494,211,18484,22155
4,183500,"[1, 2, 5, 8]",414,204,16823,20706
4,161000,"[1, 2, 5, 9]",410,202,16702,20301
4,181500,"[1, 2, 0, 8]",457,206,17990,21115
2,41000,"[1, 0]",289,192,16100,18336
3,153000,"[1, 2, 7]",310,183,14232,16653
3,140600,"[1, 2, 4]",388,195,16286,18915
3,155500,"[1, 2, 8]",308,188,14285,17578
3,69000,"[1, 0, 5]",395,202,17861,20301
3,141000,"[1, 0, 9]",313,194,16165,18721
5,162000,"[1, 2, 0, 5, 6]",567,210,19090,21945
4,169000,"[1, 0, 5, 9]",419,204,17922,20706
4,144000,"[1, 0, 5, 6]",427,209,18063,21736
3,163500,"[1, 0, 8]",317,202,16361,20301
4,179000,"[1, 2, 0, 7]",459,201,17917,20100
3,116000,"[1, 0, 6]",321,199,16302,19701
4,176600,"[1, 0, 5, 4]",503,212,19358,22366
4,189000,"[1, 0, 5, 7]",425,204,18025,20706
2,43000,"[1, 5]",246,186,13525,17205
3,165500,"[1, 5, 8]",274,195,13782,18915
3,190000,"[1, 6, 9]",196,155,10110,11935
3,118000,"[1, 5, 6]",278,194,13750,18721
3,150600,"[1, 5, 4]",354,203,16312,20503
3,161000,"[1, 0, 7]",319,197,16298,19306
3,143000,"[1, 5, 9]",270,189,13615,17766
2,90000,"[1, 6]",172,149,9973,11026
3,148600,"[1, 0, 4]",397,204,18014,20706
3,163000,"[1, 5, 7]",276,191,13751,18145
2,115000,"[1, 9]",164,147,9870,10731
2,122600,"[1, 4]",248,181,13297,16290
2,137500,"[1, 8]",168,159,10072,12561
2,135000,"[1, 7]",170,152,10012,11476
