method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,5,186900,"[0, 1, 2, 6, 7]",649,330,42714,54285,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,5,186900,"[0, 1, 2, 6, 7]",649,330,42714,54285,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,5,186900,"[0, 1, 2, 6, 7]",649,330,42714,54285,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,5,186900,"[0, 1, 2, 6, 7]",649,330,42714,54285,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,3,185800,"[0, 1, 3]",536,325,42187,52650,0.8258859784283513,0.9848484848484848,0.9876621248302664,0.96988118264714,True,1.0
greedy-PAV,5,186900,"[0, 1, 2, 6, 7]",649,330,42714,54285,1.0,1.0,1.0,1.0,True,1.0
