subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5400,[3],208,208,21528,21528
2,11900,"[3, 2]",431,375,44741,70125
1,6500,[2],223,223,24753,24753
2,15400,"[3, 4]",396,306,35101,46665
1,10000,[1],286,286,40755,40755
2,15400,"[3, 1]",494,403,58188,81003
3,21900,"[3, 2, 4]",619,451,57181,101475
3,21900,"[3, 2, 1]",717,534,79439,142311
1,10000,[4],188,188,17578,17578
2,16500,"[2, 1]",509,436,62880,94830
2,16500,"[2, 4]",411,348,40378,60378
3,25400,"[3, 1, 4]",682,484,70894,116886
1,538000,[0],404,404,81406,81406
4,31900,"[3, 2, 1, 4]",905,594,91046,176121
2,20000,"[1, 4]",474,414,56563,85491
3,26500,"[2, 1, 4]",697,536,77330,143380
