method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,8,604550,"[1, 2, 5, 6, 7, 8, 10, 12]",4165,2233,1032383,2492028,1.0,0.9871794871794872,0.9825257151123394,0.9745177423195999,True
greedy-AV,1,604600,[0],795,795,315615,315615,0.1908763505402161,0.35145888594164454,0.300372878645988,0.1234225366818513,True
greedy-AV/cost,8,604550,"[1, 2, 5, 6, 7, 8, 10, 12]",4165,2233,1032383,2492028,1.0,0.9871794871794872,0.9825257151123394,0.9745177423195999,True
greedy-AV/cost^2,8,504850,"[1, 5, 6, 7, 8, 10, 11, 12]",3774,2175,901724,2364225,0.9061224489795918,0.9615384615384616,0.858176682426928,0.9245398564284013,True
greedy-CC,1,604600,[0],795,795,315615,315615,0.1908763505402161,0.35145888594164454,0.300372878645988,0.1234225366818513,True
greedy-PAV,1,604600,[0],795,795,315615,315615,0.1908763505402161,0.35145888594164454,0.300372878645988,0.1234225366818513,True
