method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,8,573200,"[1, 2, 3, 4, 5, 6, 7, 8]",2996,791,302274,312445,1.0,1.0,1.0,1.0,True
greedy-AV,1,1000000,[0],772,772,297606,297606,0.2576769025367156,0.9759797724399494,0.9845570575041188,0.9525068412040519,True
greedy-AV/cost,8,573200,"[1, 2, 3, 4, 5, 6, 7, 8]",2996,791,302274,312445,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,8,573200,"[1, 2, 3, 4, 5, 6, 7, 8]",2996,791,302274,312445,1.0,1.0,1.0,1.0,True
greedy-CC,1,1000000,[0],772,772,297606,297606,0.2576769025367156,0.9759797724399494,0.9845570575041188,0.9525068412040519,True
greedy-PAV,1,1000000,[0],772,772,297606,297606,0.2576769025367156,0.9759797724399494,0.9845570575041188,0.9525068412040519,True
