method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,884800,"[0, 1, 2, 3, 5, 6]",2390,908,297674,411778,0.9912899211945252,0.9098196392785572,0.9637579807555332,0.8276894812694597,True,0.044790605590062114
greedy-AV,6,1105480,"[0, 1, 2, 3, 4, 6]",2400,922,302097,424581,0.9954375777685608,0.9238476953907816,0.9780780139088544,0.8534239994532696,True,0.05597826086956522
greedy-AV/cost,7,864205,"[1, 2, 3, 4, 5, 6, 7]",2411,730,190245,266085,1.0,0.7314629258517034,0.6159427328179028,0.5348409959336928,False,0.01711268984337921
greedy-AV/cost^2,7,864205,"[1, 2, 3, 4, 5, 6, 7]",2411,730,190245,266085,1.0,0.7314629258517034,0.6159427328179028,0.5348409959336928,False,0.01711268984337921
greedy-CC,6,1083925,"[0, 2, 3, 5, 6, 7]",2270,998,308868,497503,0.941518042306097,1.0,1.0,1.0,True,0.20603678571428571
greedy-PAV,6,1105480,"[0, 1, 2, 3, 4, 6]",2400,922,302097,424581,0.9954375777685608,0.9238476953907816,0.9780780139088544,0.8534239994532696,True,0.05597826086956522
