method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,137060,"[0, 1, 2, 3, 4, 6, 7]",737,228,19554,25878,1.0,0.9306122448979592,1.0,0.8657745065239211,False,0.13050428521533544
greedy-AV,7,137060,"[0, 1, 2, 3, 4, 6, 7]",737,228,19554,25878,1.0,0.9306122448979592,1.0,0.8657745065239211,False,0.13050428521533544
greedy-AV/cost,7,137060,"[0, 1, 2, 3, 4, 6, 7]",737,228,19554,25878,1.0,0.9306122448979592,1.0,0.8657745065239211,False,0.13050428521533544
greedy-AV/cost^2,7,137060,"[0, 1, 2, 3, 4, 6, 7]",737,228,19554,25878,1.0,0.9306122448979592,1.0,0.8657745065239211,False,0.13050428521533544
greedy-CC,5,140460,"[0, 2, 4, 5, 6]",509,245,17558,29890,0.6906377204884667,1.0,0.8979236984760152,1.0,True,0.3481314311813224
greedy-PAV,7,137060,"[0, 1, 2, 3, 4, 6, 7]",737,228,19554,25878,1.0,0.9306122448979592,1.0,0.8657745065239211,False,0.13050428521533544
