method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,403000,"[0, 1, 3, 4, 6, 8]",821,385,47030,73920,1.0,1.0,1.0,1.0,True,0.46930579460699945
greedy-AV,6,403000,"[0, 1, 3, 4, 6, 8]",821,385,47030,73920,1.0,1.0,1.0,1.0,True,0.46930579460699945
greedy-AV/cost,6,309500,"[0, 1, 4, 6, 7, 8]",776,384,46739,73536,0.9451887941534712,0.9974025974025974,0.9938124601318308,0.9948051948051948,True,0.46930579460699945
greedy-AV/cost^2,6,309500,"[0, 1, 4, 6, 7, 8]",776,384,46739,73536,0.9451887941534712,0.9974025974025974,0.9938124601318308,0.9948051948051948,True,0.46930579460699945
greedy-CC,6,403000,"[0, 1, 3, 4, 6, 8]",821,385,47030,73920,1.0,1.0,1.0,1.0,True,0.46930579460699945
greedy-PAV,6,403000,"[0, 1, 3, 4, 6, 8]",821,385,47030,73920,1.0,1.0,1.0,1.0,True,0.46930579460699945
