subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,5000,[2],366,366,66795,66795
3,98000,"[2, 6, 3]",833,500,99622,124750
2,17000,"[2, 5]",595,482,86573,115921
3,44000,"[2, 5, 6]",725,514,91041,131841
3,83000,"[2, 5, 3]",932,547,112385,149331
2,195000,"[2, 1]",807,548,130404,149878
2,32000,"[2, 6]",496,420,72330,87990
3,117427,"[2, 5, 4]",835,565,105401,159330
4,110000,"[2, 5, 6, 3]",1062,565,115862,159330
4,144427,"[2, 5, 6, 4]",965,583,109510,169653
4,234000,"[2, 5, 6, 1]",1166,643,149800,206403
2,71000,"[2, 3]",703,465,95208,107880
4,273000,"[2, 5, 3, 1]",1373,657,161160,215496
5,210427,"[2, 5, 6, 3, 4]",1302,625,131320,195000
3,207000,"[2, 5, 1]",1036,627,146926,196251
3,222000,"[2, 6, 1]",937,577,134039,166176
3,457000,"[2, 5, 0]",1683,1259,643442,791911
3,132427,"[2, 6, 4]",736,505,91431,127260
5,300000,"[2, 5, 6, 3, 1]",1503,672,163807,225456
5,334427,"[2, 5, 6, 4, 1]",1406,694,163667,240471
3,171427,"[2, 3, 4]",943,541,111474,146070
4,183427,"[2, 5, 3, 4]",1172,609,128035,185136
4,307427,"[2, 5, 4, 1]",1276,680,161026,230860
6,400427,"[2, 5, 6, 3, 4, 1]",1743,720,177018,258840
4,198427,"[2, 6, 3, 4]",1073,570,115658,162165
5,373427,"[2, 5, 3, 4, 1]",1613,707,174539,249571
3,472000,"[2, 6, 0]",1584,1245,635312,774390
4,322427,"[2, 6, 4, 1]",1177,635,148430,201295
4,288000,"[2, 6, 3, 1]",1274,618,149385,190653
4,361427,"[2, 3, 4, 1]",1384,652,159935,212226
5,388427,"[2, 6, 3, 4, 1]",1514,673,163093,226128
3,105000,"[5, 6, 3]",696,502,83026,125751
1,12000,[5],229,229,26106,26106
3,295427,"[2, 4, 1]",1047,613,145068,187578
2,445000,"[2, 0]",1454,1222,631327,746031
2,39000,"[5, 6]",359,299,32721,44551
1,27000,[6],130,130,8385,8385
2,78000,"[5, 3]",566,472,78351,111156
3,356427,"[3, 4, 1]",1018,603,137409,181503
1,66000,[3],337,337,56616,56616
3,139427,"[5, 6, 4]",599,476,60088,113050
2,202000,"[5, 1]",670,563,117455,158203
2,112427,"[5, 4]",469,426,53883,90525
2,93000,"[6, 3]",467,398,62655,79003
2,105427,"[2, 4]",606,470,86295,110215
2,452000,"[5, 0]",1317,1180,608118,695610
4,295000,"[5, 6, 3, 1]",1137,633,142085,200028
1,100427,[4],240,240,28680,28680
2,127427,"[6, 4]",370,339,36600,57291
2,217000,"[6, 1]",571,482,101489,115921
3,268000,"[5, 3, 1]",1007,618,139150,190653
3,178427,"[5, 3, 4]",806,551,97809,151525
4,205427,"[5, 6, 3, 4]",936,578,102261,166753
2,166427,"[3, 4]",577,447,76911,99681
3,302427,"[5, 4, 1]",910,633,135072,200028
3,283000,"[6, 3, 1]",908,552,124574,152076
3,193427,"[6, 3, 4]",707,497,82675,123256
4,368427,"[5, 3, 4, 1]",1247,678,155090,229503
3,317427,"[6, 4, 1]",811,564,119544,158766
4,329427,"[5, 6, 4, 1]",1040,649,138238,210276
2,467000,"[6, 0]",1218,1152,597568,662976
3,229000,"[5, 6, 1]",800,583,120895,169653
4,383427,"[6, 3, 4, 1]",1148,625,140999,195000
2,256000,"[3, 1]",778,521,120740,135460
1,440000,[0],1088,1088,591328,591328
5,395427,"[5, 6, 3, 4, 1]",1377,691,157833,238395
3,261000,"[2, 3, 1]",1144,591,146021,174345
1,190000,[1],441,441,97020,97020
2,290427,"[4, 1]",681,537,115404,143916
