method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,6,466000,"[1, 2, 3, 4, 5, 6]",912,237,27349,27966,1.0,0.971311475409836,0.9225190582203332,0.943331309451528,True,0.43690753125
greedy-AV,1,1000000,[0],244,244,29646,29646,0.2675438596491228,1.0,1.0,1.0,True,1.0
greedy-AV/cost,6,466000,"[1, 2, 3, 4, 5, 6]",912,237,27349,27966,1.0,0.971311475409836,0.9225190582203332,0.943331309451528,True,0.43690753125
greedy-AV/cost^2,6,466000,"[1, 2, 3, 4, 5, 6]",912,237,27349,27966,1.0,0.971311475409836,0.9225190582203332,0.943331309451528,True,0.43690753125
greedy-CC,1,1000000,[0],244,244,29646,29646,0.2675438596491228,1.0,1.0,1.0,True,1.0
greedy-PAV,1,1000000,[0],244,244,29646,29646,0.2675438596491228,1.0,1.0,1.0,True,1.0
