method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,4,395000,"[0, 1, 3, 4]",277,228,11216,25878,1.0,1.0,1.0,1.0,True,0.4805833333333333
greedy-AV,4,395000,"[0, 1, 3, 4]",277,228,11216,25878,1.0,1.0,1.0,1.0,True,0.4805833333333333
greedy-AV/cost,4,270000,"[1, 2, 3, 4]",248,210,8769,21945,0.8953068592057761,0.9210526315789472,0.7818295292439372,0.8480176211453745,True,0.19886206896551725
greedy-AV/cost^2,4,270000,"[1, 2, 3, 4]",248,210,8769,21945,0.8953068592057761,0.9210526315789472,0.7818295292439372,0.8480176211453745,True,0.19886206896551725
greedy-CC,4,395000,"[0, 1, 3, 4]",277,228,11216,25878,1.0,1.0,1.0,1.0,True,0.4805833333333333
greedy-PAV,4,395000,"[0, 1, 3, 4]",277,228,11216,25878,1.0,1.0,1.0,1.0,True,0.4805833333333333
