method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,10,299682,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]",2609,736,205041,270480,1.0,0.9269521410579346,0.7729550003958247,0.8591548848393213,False,0.153386397302989
greedy-AV,5,321800,"[0, 1, 2, 3, 5]",2055,791,265269,312445,0.7876581065542353,0.9962216624685138,1.0,0.9924528541615713,True,0.5393263647105098
greedy-AV/cost,10,299682,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]",2609,736,205041,270480,1.0,0.9269521410579346,0.7729550003958247,0.8591548848393213,False,0.153386397302989
greedy-AV/cost^2,10,299682,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]",2609,736,205041,270480,1.0,0.9269521410579346,0.7729550003958247,0.8591548848393213,False,0.153386397302989
greedy-CC,5,321800,"[0, 1, 2, 3, 5]",2055,791,265269,312445,0.7876581065542353,0.9962216624685138,1.0,0.9924528541615713,True,0.5393263647105098
greedy-PAV,5,321800,"[0, 1, 2, 3, 5]",2055,791,265269,312445,0.7876581065542353,0.9962216624685138,1.0,0.9924528541615713,True,0.5393263647105098
