method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,4,122000,"[0, 1, 2, 6]",1213,511,121907,130305,0.8764450867052023,0.9922330097087378,0.9987465181058496,0.9845113520456349,True
greedy-AV,4,149000,"[0, 1, 2, 4]",1259,513,120596,131328,0.9096820809248555,0.996116504854369,0.9880058987383254,0.9922405651467644,True
greedy-AV/cost,5,136000,"[0, 2, 3, 4, 6]",1384,513,115160,131328,1.0,0.996116504854369,0.9434704243814518,0.9922405651467644,True
greedy-AV/cost^2,5,136000,"[0, 2, 3, 4, 6]",1384,513,115160,131328,1.0,0.996116504854369,0.9434704243814518,0.9922405651467644,True
greedy-CC,4,149000,"[0, 1, 3, 4]",1240,515,120102,132355,0.8959537572254336,1.0,0.9839587088317221,1.0,True
greedy-PAV,4,149000,"[0, 1, 2, 4]",1259,513,120596,131328,0.9096820809248555,0.996116504854369,0.9880058987383254,0.9922405651467644,True
