subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,7000,[6],194,194,18721,18721
2,22000,"[6, 0]",555,444,77596,98346
4,96000,"[6, 0, 4, 3]",1080,501,100411,125250
3,56000,"[6, 0, 4]",795,449,79992,100576
4,96000,"[6, 0, 4, 2]",1099,503,102192,126253
3,62000,"[6, 0, 2]",859,499,100052,124251
4,96000,"[6, 0, 4, 5]",1008,471,86602,110685
4,116000,"[6, 0, 4, 1]",1149,510,113623,129795
3,62000,"[6, 0, 3]",840,499,98498,124251
4,102000,"[6, 0, 2, 3]",1144,511,113487,130305
5,136000,"[6, 0, 4, 2, 5]",1312,511,107301,130305
4,122000,"[6, 0, 2, 1]",1213,511,121907,130305
3,62000,"[6, 0, 5]",768,466,84352,108345
5,136000,"[6, 0, 4, 2, 3]",1384,513,115160,131328
5,136000,"[6, 0, 4, 3, 5]",1293,515,106092,132355
5,142000,"[6, 0, 2, 3, 5]",1357,513,117892,131328
4,102000,"[6, 0, 2, 5]",1072,507,105307,128271
4,102000,"[6, 0, 3, 5]",1053,513,104313,131328
3,82000,"[6, 0, 1]",909,506,112231,127765
4,127000,"[6, 2, 3, 5]",996,508,92033,128778
3,81000,"[6, 4, 2]",738,478,77999,114003
4,122000,"[6, 0, 5, 1]",1122,509,115983,129286
4,122000,"[6, 0, 3, 1]",1194,514,122060,131841
4,121000,"[6, 4, 2, 3]",1023,501,97173,125250
3,81000,"[6, 4, 3]",719,459,73446,105111
4,121000,"[6, 4, 2, 5]",951,497,88639,123256
3,87000,"[6, 2, 3]",783,443,78148,97903
4,147000,"[6, 2, 3, 1]",1137,506,108714,127765
3,81000,"[6, 4, 5]",647,422,58827,88831
1,15000,[0],361,361,64980,64980
2,47000,"[6, 3]",479,350,50935,61075
4,141000,"[6, 4, 2, 1]",1092,507,108358,128271
2,47000,"[6, 5]",407,317,37294,50086
4,121000,"[6, 4, 3, 5]",932,486,84640,117855
2,41000,"[6, 4]",434,372,45510,69006
3,107000,"[6, 2, 1]",852,486,95721,117855
3,87000,"[6, 3, 5]",692,438,67163,95703
2,67000,"[6, 1]",548,439,75316,96141
4,141000,"[6, 4, 3, 1]",1073,505,106586,127260
2,49000,"[0, 4]",601,373,67782,69378
4,141000,"[6, 4, 5, 1]",1001,498,100160,123753
4,147000,"[6, 2, 5, 1]",1065,506,106653,127765
3,107000,"[6, 3, 1]",833,489,94333,119316
3,107000,"[6, 5, 1]",761,485,88884,117370
4,147000,"[6, 3, 5, 1]",1046,506,105625,127765
4,149000,"[0, 4, 2, 1]",1259,513,120596,131328
2,47000,"[6, 2]",498,356,54766,63190
3,87000,"[6, 2, 5]",711,442,70527,97461
3,89000,"[0, 4, 2]",905,492,97190,120786
3,89000,"[0, 4, 3]",886,489,94488,119316
1,34000,[4],240,240,28680,28680
2,55000,"[0, 2]",665,484,94746,116886
4,129000,"[0, 4, 2, 3]",1190,512,112854,130816
3,95000,"[0, 2, 3]",950,509,110955,129286
4,129000,"[0, 4, 2, 5]",1118,509,103406,129286
2,55000,"[0, 3]",646,483,92247,116403
2,55000,"[0, 5]",574,406,73530,82215
3,89000,"[0, 4, 5]",814,416,76117,86320
4,129000,"[0, 4, 3, 5]",1099,514,101422,131841
2,74000,"[4, 2]",544,452,70550,101926
4,149000,"[0, 4, 3, 1]",1240,515,120102,132355
3,95000,"[0, 2, 5]",878,503,101177,126253
3,109000,"[0, 4, 1]",955,508,106854,128778
3,115000,"[0, 2, 1]",1019,509,119066,129286
2,74000,"[4, 3]",525,428,64494,91378
2,75000,"[0, 1]",715,503,105095,126253
3,95000,"[0, 3, 5]",859,509,99372,129286
4,149000,"[0, 4, 5, 1]",1168,512,111900,130816
3,115000,"[0, 5, 1]",928,508,110305,128778
3,115000,"[0, 3, 1]",1000,513,118754,131328
4,135000,"[0, 2, 3, 5]",1163,512,116078,130816
3,114000,"[4, 2, 3]",829,494,93297,121771
3,114000,"[4, 2, 5]",757,487,83102,118341
2,74000,"[4, 5]",453,344,45372,58996
3,114000,"[4, 3, 5]",738,472,77916,111156
3,134000,"[4, 2, 1]",898,504,103672,126756
2,94000,"[4, 1]",594,441,79533,97020
1,40000,[2],304,304,46056,46056
3,134000,"[4, 3, 1]",879,503,100920,126253
2,80000,"[2, 3]",589,426,73323,90525
2,100000,"[3, 1]",639,461,87198,106030
1,40000,[3],285,285,40470,40470
3,134000,"[4, 5, 1]",807,493,92195,121278
3,101000,"[6, 4, 1]",788,474,90522,112101
3,140000,"[2, 5, 1]",871,500,102804,124750
3,140000,"[3, 5, 1]",852,500,100955,124750
2,100000,"[5, 1]",567,463,79703,106953
2,80000,"[3, 5]",498,413,59478,85078
1,40000,[5],213,213,22578,22578
2,80000,"[2, 5]",517,422,64169,88831
1,60000,[1],354,354,62481,62481
3,120000,"[2, 3, 5]",802,500,88686,124750
2,100000,"[2, 1]",658,464,89816,107416
3,140000,"[2, 3, 1]",943,500,105516,124750
