subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,7500,[0],124,124,7626,7626
2,35000,"[0, 2]",231,141,9292,9870
4,144500,"[0, 2, 1, 3]",402,157,11120,12246
4,154100,"[0, 2, 1, 6]",382,165,11230,13530
4,155000,"[0, 2, 1, 4]",393,167,11464,13861
4,179500,"[0, 2, 1, 5]",388,155,10971,11935
4,185000,"[0, 2, 1, 7]",371,159,11017,12561
3,65000,"[0, 2, 1]",351,154,10929,11781
4,185000,"[0, 2, 1, 8]",365,154,10933,11781
4,185000,"[0, 2, 1, 9]",362,154,10932,11781
3,125000,"[0, 2, 4]",273,157,9864,12246
3,127500,"[0, 1, 4]",286,164,11023,13366
3,149500,"[0, 2, 5]",268,143,9388,10153
3,124100,"[0, 2, 6]",262,154,9604,11781
3,157500,"[0, 1, 7]",264,157,10587,12246
3,155000,"[0, 2, 7]",251,148,9407,10878
3,114500,"[0, 2, 3]",282,145,9510,10440
3,155000,"[0, 2, 9]",242,142,9308,10011
3,117000,"[0, 1, 3]",295,155,10722,11935
3,155000,"[0, 2, 8]",245,143,9323,10153
3,152000,"[0, 1, 5]",281,152,10530,11476
2,37500,"[0, 1]",244,151,10488,11325
3,126600,"[0, 1, 6]",275,162,10789,13041
2,87000,"[0, 3]",175,130,7911,8385
3,177000,"[0, 3, 4]",217,147,8489,10731
2,127500,"[0, 9]",135,128,7660,8128
2,127500,"[0, 7]",144,134,7771,8911
2,127500,"[0, 8]",138,128,7672,8128
1,27500,[2],107,107,5671,5671
3,146600,"[2, 1, 6]",258,156,8790,12090
2,122000,"[0, 5]",161,131,7857,8515
3,157500,"[0, 1, 9]",255,152,10498,11476
3,137000,"[2, 1, 3]",278,146,8975,10585
2,96600,"[0, 6]",155,137,7938,9316
3,147500,"[2, 1, 4]",269,161,9129,12880
2,147500,"[2, 7]",127,115,5795,6555
3,176100,"[0, 3, 6]",206,142,8219,10011
3,157500,"[0, 1, 8]",258,151,10492,11325
3,172000,"[2, 1, 5]",264,134,8417,8911
2,147500,"[2, 8]",121,112,5726,6216
2,117500,"[2, 4]",149,141,6504,9870
2,147500,"[2, 9]",118,110,5698,5995
2,107000,"[2, 3]",158,123,6351,7503
2,116600,"[2, 6]",138,133,6126,8778
2,142000,"[2, 5]",144,114,5902,6441
3,177500,"[2, 1, 8]",241,133,8359,8778
3,177500,"[2, 1, 7]",247,137,8434,9316
3,177500,"[2, 1, 9]",238,132,8349,8646
1,79500,[3],51,51,1275,1275
1,30000,[1],120,120,7140,7140
2,120000,"[1, 4]",162,149,7923,11026
2,97500,"[0, 4]",166,142,8211,10011
3,186600,"[0, 6, 4]",197,145,8388,10440
2,150000,"[1, 9]",131,121,7150,7260
2,150000,"[1, 8]",134,121,7153,7260
2,119100,"[1, 6]",151,144,7584,10296
1,114500,[5],37,37,666,666
1,90000,[4],42,42,861,861
2,150000,"[1, 7]",140,126,7239,7875
2,144500,"[1, 5]",157,122,7211,7381
2,168600,"[3, 6]",82,77,1730,2926
1,120000,[9],11,11,55,55
2,169500,"[3, 4]",93,85,2108,3570
1,120000,[7],20,20,190,190
1,120000,[8],14,14,91,91
2,57500,"[2, 1]",227,132,8346,8646
1,89100,[6],31,31,465,465
2,109500,"[1, 3]",171,144,8064,10296
2,179100,"[6, 4]",73,54,1155,1431
