subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,70000,[3],277,277,38226,38226
1,81000,[1],381,381,72390,72390
2,151000,"[3, 1]",658,407,79241,82621
2,179750,"[3, 2]",588,344,56785,58996
2,208300,"[3, 0]",663,421,83370,88410
1,109750,[2],311,311,48205,48205
1,138300,[0],386,386,74305,74305
2,190750,"[1, 2]",692,427,85615,90951
2,219300,"[1, 0]",767,403,80629,81003
