method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,219300,"[0, 1]",767,403,80629,81003,1.0,0.9437939110070258,0.941762541610699,0.890622423062968,True,1.0
greedy-AV,2,219300,"[0, 1]",767,403,80629,81003,1.0,0.9437939110070258,0.941762541610699,0.890622423062968,True,1.0
greedy-AV/cost,2,151000,"[1, 3]",658,407,79241,82621,0.8578878748370273,0.9531615925058547,0.9255504292472112,0.9084122219656738,True,0.7546623832779918
greedy-AV/cost^2,2,151000,"[1, 3]",658,407,79241,82621,0.8578878748370273,0.9531615925058547,0.9255504292472112,0.9084122219656738,True,0.7546623832779918
greedy-CC,2,208300,"[0, 3]",663,421,83370,88410,0.864406779661017,0.9859484777517564,0.9737779594697192,0.9720618794735628,True,1.0
greedy-PAV,2,219300,"[0, 1]",767,403,80629,81003,1.0,0.9437939110070258,0.941762541610699,0.890622423062968,True,1.0
