method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,6,1506490,"[0, 2, 3, 4, 7, 8]",4577,2111,1528743,2227105,1.0,1.0,1.0,1.0,True
greedy-AV,4,1621162,"[0, 1, 3, 8]",3765,1848,1410109,1706628,0.8225912169543369,0.8754144954997631,0.9223976822788396,0.7662988498521623,True
greedy-AV/cost,6,1506490,"[0, 2, 3, 4, 7, 8]",4577,2111,1528743,2227105,1.0,1.0,1.0,1.0,True
greedy-AV/cost^2,6,1506490,"[0, 2, 3, 4, 7, 8]",4577,2111,1528743,2227105,1.0,1.0,1.0,1.0,True
greedy-CC,4,1682867,"[0, 2, 3, 5]",3576,2089,1449919,2180916,0.7812977933143981,0.9895783988630981,0.9484386845925051,0.9792605198228194,True
greedy-PAV,4,1621162,"[0, 1, 3, 8]",3765,1848,1410109,1706628,0.8225912169543369,0.8754144954997631,0.9223976822788396,0.7662988498521623,True
