method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,10,485500,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",3423,1110,388005,615495,0.9870242214532872,1.0,0.9310235608312878,1.0,True,0.5392134296562597
greedy-AV,6,714280,"[0, 3, 4, 5, 6, 7]",2709,1066,378708,567645,0.7811418685121108,0.9603603603603604,0.908715276028132,0.9222576950259548,True,0.25592920070486347
greedy-AV/cost,10,485500,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",3423,1110,388005,615495,0.9870242214532872,1.0,0.9310235608312878,1.0,True,0.5392134296562597
greedy-AV/cost^2,10,485500,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",3423,1110,388005,615495,0.9870242214532872,1.0,0.9310235608312878,1.0,True,0.5392134296562597
greedy-CC,7,716830,"[0, 3, 4, 6, 7, 9, 11]",2566,1080,371778,582660,0.7399077277970012,0.972972972972973,0.8920866416637273,0.9466526941729828,True,0.2963390745003682
greedy-PAV,6,714280,"[0, 3, 4, 5, 6, 7]",2709,1066,378708,567645,0.7811418685121108,0.9603603603603604,0.908715276028132,0.9222576950259548,True,0.25592920070486347
