subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,4500,[0],288,288,41328,41328
3,34500,"[0, 3, 1]",774,387,62521,74691
2,16500,"[0, 3]",525,307,45641,46971
4,56500,"[0, 3, 1, 4]",1007,394,69328,77421
5,81500,"[0, 3, 1, 4, 5]",1203,397,70913,78606
5,87500,"[0, 3, 1, 4, 2]",1246,417,75857,86736
3,38500,"[0, 3, 4]",758,378,59683,71253
4,59500,"[0, 3, 1, 5]",970,391,65919,76245
4,65500,"[0, 3, 1, 2]",1013,411,71001,84255
3,41500,"[0, 3, 5]",721,339,51637,57291
4,94500,"[0, 3, 1, 6]",953,421,70935,88410
5,90500,"[0, 3, 1, 5, 2]",1209,414,72488,85491
4,63500,"[0, 3, 4, 5]",954,384,62638,73536
3,76500,"[0, 3, 6]",704,380,56439,72010
4,69500,"[0, 3, 4, 2]",997,402,67571,80601
4,98500,"[0, 3, 4, 6]",937,413,69246,85078
3,47500,"[0, 3, 2]",764,359,56973,64261
2,22500,"[0, 1]",537,378,59643,71253
4,72500,"[0, 3, 5, 2]",960,364,59681,66066
5,94500,"[0, 3, 4, 5, 2]",1193,407,69305,82621
3,95500,"[0, 2, 6]",706,418,64399,87153
3,44500,"[0, 1, 4]",770,385,66835,73920
1,12000,[3],237,237,27966,27966
2,26500,"[0, 4]",521,364,56110,66066
3,55000,"[3, 1, 5]",682,353,53332,62128
3,60500,"[0, 5, 2]",723,362,57829,65341
2,35500,"[0, 2]",527,346,53479,59685
3,82500,"[0, 1, 6]",716,420,68498,87990
3,86500,"[0, 4, 6]",700,408,66150,83028
4,69500,"[0, 1, 4, 5]",966,396,69756,78210
2,64500,"[0, 6]",467,370,52603,68265
3,89500,"[0, 5, 6]",663,406,60403,82215
2,30000,"[3, 1]",486,337,47816,56616
3,47500,"[0, 1, 5]",733,390,64569,75855
2,29500,"[0, 5]",484,334,49263,55611
3,53500,"[0, 1, 2]",776,402,68513,80601
4,75500,"[0, 1, 4, 2]",1009,408,73626,83028
3,57500,"[0, 4, 2]",760,392,64616,76636
3,52000,"[3, 1, 4]",719,348,55780,60378
4,86000,"[3, 1, 5, 2]",921,409,65897,83436
4,78500,"[0, 1, 5, 2]",972,413,71333,85078
3,51500,"[0, 4, 5]",717,381,60710,72390
4,83000,"[3, 1, 4, 2]",958,404,68303,81406
4,77000,"[3, 1, 4, 5]",915,360,59122,64620
3,61000,"[3, 1, 2]",725,397,62861,78606
4,82500,"[0, 4, 5, 2]",956,405,67698,81810
2,43000,"[3, 2]",476,336,46677,56280
1,18000,[1],249,249,30876,30876
3,90000,"[3, 1, 6]",665,414,59520,85491
2,34000,"[3, 4]",470,319,43669,50721
3,68000,"[3, 5, 2]",672,352,51207,61776
3,59000,"[3, 4, 5]",666,339,48759,57291
2,37000,"[3, 5]",433,287,36491,41041
3,94000,"[3, 4, 6]",649,401,56699,80200
3,97000,"[3, 5, 6]",612,397,50626,78606
1,22000,[4],233,233,27028,27028
2,40000,"[1, 4]",482,337,47464,56616
2,72000,"[3, 6]",416,358,42244,63903
1,25000,[5],196,196,19110,19110
3,65000,"[1, 4, 5]",678,359,54515,64261
2,43000,"[1, 5]",445,339,44421,57291
3,65000,"[3, 4, 2]",709,383,58215,73153
4,90000,"[3, 4, 5, 2]",905,398,61572,79003
1,60000,[6],179,179,15931,15931
1,31000,[2],239,239,28441,28441
3,71000,"[1, 4, 2]",721,394,62494,77421
2,91000,"[2, 6]",418,377,43552,70876
2,47000,"[4, 5]",429,299,37753,44551
2,53000,"[4, 2]",472,335,46153,55945
2,85000,"[5, 6]",375,356,34870,63190
4,96000,"[1, 4, 5, 2]",917,415,66623,85905
3,78000,"[4, 5, 2]",668,359,52111,64261
2,78000,"[1, 6]",428,347,43567,60031
2,49000,"[1, 2]",488,374,52876,69751
3,100000,"[1, 4, 6]",661,418,59424,87153
2,82000,"[4, 6]",412,360,41633,64620
3,74000,"[1, 5, 2]",684,395,59521,77815
2,56000,"[5, 2]",435,300,38506,44850
