method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,119549,"[0, 1, 2, 3, 4, 5, 7]",1308,440,70414,96580,0.9547445255474452,0.9734513274336284,0.9717637317140492,0.9475501834664364,True,1.0
greedy-AV,7,119549,"[0, 1, 2, 3, 4, 5, 7]",1308,440,70414,96580,0.9547445255474452,0.9734513274336284,0.9717637317140492,0.9475501834664364,True,1.0
greedy-AV/cost,8,126549,"[0, 2, 3, 4, 5, 6, 7, 9]",1370,446,67874,99235,1.0,0.986725663716814,0.9367099089152636,0.973598493024351,True,0.942724595073543
greedy-AV/cost^2,8,126549,"[0, 2, 3, 4, 5, 6, 7, 9]",1370,446,67874,99235,1.0,0.986725663716814,0.9367099089152636,0.973598493024351,True,0.942724595073543
greedy-CC,6,135119,"[0, 1, 2, 3, 7, 11]",1049,443,65501,97903,0.7656934306569343,0.9800884955752212,0.90396080596191,0.960530188568177,True,0.7775477230880602
greedy-PAV,7,133549,"[0, 1, 2, 3, 4, 6, 7]",1301,452,72460,101926,0.9496350364963504,1.0,1.0,1.0,True,1.0
