subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,10000,[2],129,129,8256,8256
2,60000,"[2, 0]",282,219,17931,23871
3,130000,"[2, 0, 1]",411,247,22562,30381
3,160000,"[2, 0, 3]",401,250,22664,31125
3,137700,"[2, 0, 5]",378,238,20300,28203
2,80000,"[2, 1]",258,214,15566,22791
1,70000,[1],129,129,8256,8256
3,157700,"[2, 1, 5]",354,239,18361,28441
3,180000,"[2, 0, 4]",391,261,22271,33930
2,87700,"[2, 5]",225,169,11276,14196
3,180000,"[2, 1, 3]",377,237,19691,27966
2,110000,"[2, 3]",248,204,14331,20706
1,50000,[0],153,153,11628,11628
2,120000,"[0, 1]",282,206,17034,21115
3,187700,"[2, 5, 3]",344,225,16895,25200
2,130000,"[2, 4]",238,206,13646,21115
1,120000,[4],109,109,5886,5886
2,147700,"[1, 5]",225,202,12563,20301
2,177700,"[5, 3]",215,181,11020,16290
1,77700,[5],96,96,4560,4560
2,170000,"[1, 3]",248,184,13261,16836
2,190000,"[1, 4]",238,204,13581,20706
1,100000,[3],119,119,7021,7021
2,150000,"[0, 3]",272,219,17271,23871
2,127700,"[0, 5]",249,207,15327,21321
2,170000,"[0, 4]",262,214,16386,22791
