method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,2,321420,"[4, 5]",1003,937,248912,438516,1.0,1.0,0.7287696420153945,1.0,True
greedy-AV,1,467100,[0],827,827,341551,341551,0.8245264207377866,0.8826040554962646,1.0,0.7788792199144386,True
greedy-AV/cost,2,321420,"[4, 5]",1003,937,248912,438516,1.0,1.0,0.7287696420153945,1.0,True
greedy-AV/cost^2,2,321420,"[4, 5]",1003,937,248912,438516,1.0,1.0,0.7287696420153945,1.0,True
greedy-CC,1,467100,[0],827,827,341551,341551,0.8245264207377866,0.8826040554962646,1.0,0.7788792199144386,True
greedy-PAV,1,467100,[0],827,827,341551,341551,0.8245264207377866,0.8826040554962646,1.0,0.7788792199144386,True
