subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,101420,[4],509,509,129286,129286
1,220000,[5],494,494,121771,121771
1,400000,[2],750,750,280875,280875
1,419600,[6],427,427,90951,90951
1,467100,[3],649,649,210276,210276
1,467100,[1],796,796,316410,316410
1,467100,[0],827,827,341551,341551
2,321420,"[4, 5]",1003,937,248912,438516
