method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,2,18464,"[0, 1]",494,398,61827,79003,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,2,18464,"[0, 1]",494,398,61827,79003,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,2,14495,"[0, 2]",474,358,56487,63903,0.9595141700404858,0.8994974874371859,0.9136299674899316,0.8088680176702151,True,1.0
greedy-AV/cost^2,2,14495,"[0, 2]",474,358,56487,63903,0.9595141700404858,0.8994974874371859,0.9136299674899316,0.8088680176702151,True,1.0
greedy-CC,2,18464,"[0, 1]",494,398,61827,79003,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,2,18464,"[0, 1]",494,398,61827,79003,1.0,1.0,1.0,1.0,True,1.0
