method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR,alpha_EJR
MES,7,181561,"[0, 1, 2, 3, 4, 5, 6]",1463,331,46717,54615,1.0,1.0,1.0,1.0,True,1.0
greedy-AV,7,181561,"[0, 1, 2, 3, 4, 5, 6]",1463,331,46717,54615,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost,7,181561,"[0, 1, 2, 3, 4, 5, 6]",1463,331,46717,54615,1.0,1.0,1.0,1.0,True,1.0
greedy-AV/cost^2,7,181561,"[0, 1, 2, 3, 4, 5, 6]",1463,331,46717,54615,1.0,1.0,1.0,1.0,True,1.0
greedy-CC,7,181561,"[0, 1, 2, 3, 4, 5, 6]",1463,331,46717,54615,1.0,1.0,1.0,1.0,True,1.0
greedy-PAV,7,181561,"[0, 1, 2, 3, 4, 5, 6]",1463,331,46717,54615,1.0,1.0,1.0,1.0,True,1.0
