subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,8000,[0],243,243,29403,29403
2,16000,"[0, 5]",435,296,38148,43660
3,26200,"[0, 5, 3]",634,301,39800,45150
4,38200,"[0, 5, 3, 2]",842,309,41542,47586
5,86800,"[0, 5, 3, 2, 4]",1039,317,43186,50086
4,106561,"[0, 5, 3, 1]",869,320,44405,51040
7,181561,"[0, 5, 3, 2, 6, 4, 1]",1463,331,46717,54615
5,118561,"[0, 5, 3, 2, 1]",1077,323,45063,52003
4,40600,"[0, 5, 3, 6]",823,303,40275,45753
4,74800,"[0, 5, 3, 4]",831,313,42212,48828
5,156961,"[0, 5, 2, 4, 1]",1075,328,45203,53628
6,132961,"[0, 5, 3, 2, 6, 1]",1266,325,45528,52650
5,155161,"[0, 5, 3, 4, 1]",1066,326,45617,52975
5,89200,"[0, 5, 3, 6, 4]",1020,315,42684,49455
6,167161,"[0, 5, 3, 2, 4, 1]",1274,329,46253,53956
5,120961,"[0, 5, 3, 6, 1]",1058,322,44870,51681
6,169561,"[0, 5, 3, 6, 4, 1]",1255,328,46081,53628
6,101200,"[0, 5, 3, 2, 6, 4]",1228,319,43658,50721
3,28000,"[0, 5, 2]",643,306,40173,46665
4,42400,"[0, 5, 2, 6]",832,310,41144,47895
5,91000,"[0, 5, 2, 6, 4]",1029,318,42797,50403
3,96361,"[0, 5, 1]",670,319,43352,50721
3,30200,"[0, 3, 2]",650,304,40261,46056
3,30400,"[0, 5, 6]",624,300,39119,44850
4,76600,"[0, 5, 2, 4]",840,315,41961,49455
3,64600,"[0, 5, 4]",632,311,40983,48205
4,78800,"[0, 3, 2, 4]",847,312,41905,48516
4,108361,"[0, 5, 2, 1]",878,322,44012,51681
4,110561,"[0, 3, 2, 1]",885,318,43787,50403
2,18200,"[0, 3]",442,296,38519,43660
4,81200,"[0, 3, 6, 4]",828,310,41538,47895
6,173561,"[0, 3, 2, 6, 4, 1]",1271,326,45574,52975
4,110761,"[0, 5, 6, 1]",859,321,44039,51360
5,122761,"[0, 5, 2, 6, 1]",1067,324,44699,52326
5,52600,"[0, 5, 3, 2, 6]",1031,311,42017,48205
5,124961,"[0, 3, 2, 6, 1]",1074,320,44385,51040
3,34400,"[0, 2, 6]",640,302,39464,45451
4,144961,"[0, 5, 4, 1]",867,325,44567,52650
4,79000,"[0, 5, 6, 4]",821,314,41819,49141
3,32600,"[0, 3, 6]",631,298,39129,44253
6,171361,"[0, 5, 2, 6, 4, 1]",1264,330,45889,54285
3,66800,"[0, 3, 4]",639,308,40931,47278
