method,subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS,EJR
MES,3,15000,"[0, 1, 3]",269,160,9640,12720,0.9962962962962963,0.9937888198757764,0.9942244224422442,0.9875776397515528,True
greedy-AV,3,20000,"[0, 1, 2]",270,160,9696,12720,1.0,0.9937888198757764,1.0,0.9875776397515528,True
greedy-AV/cost,3,15000,"[0, 1, 3]",269,160,9640,12720,0.9962962962962963,0.9937888198757764,0.9942244224422442,0.9875776397515528,True
greedy-AV/cost^2,3,15000,"[0, 1, 3]",269,160,9640,12720,0.9962962962962963,0.9937888198757764,0.9942244224422442,0.9875776397515528,True
greedy-CC,3,20000,"[0, 2, 3]",263,161,9520,12880,0.9740740740740741,1.0,0.9818481848184818,1.0,True
greedy-PAV,3,20000,"[0, 1, 2]",270,160,9696,12720,1.0,0.9937888198757764,1.0,0.9875776397515528,True
