subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS
0,0,[],0,0,0,0
1,2850,[5],380,380,72010,72010
2,7950,"[5, 9]",639,522,98635,135981
4,21050,"[5, 9, 10, 11]",885,559,104630,155961
3,13050,"[5, 9, 10]",763,538,101083,144453
5,33050,"[5, 9, 10, 11, 7]",1223,744,155335,276396
6,48050,"[5, 9, 10, 11, 7, 8]",1510,828,184704,342378
7,64050,"[5, 9, 10, 11, 7, 8, 12]",1595,835,186609,348195
8,80900,"[5, 9, 10, 11, 7, 8, 12, 0]",2140,885,275649,391170
12,308900,"[5, 9, 10, 11, 7, 8, 12, 0, 1, 6, 4, 3]",3708,933,357247,434778
9,113900,"[5, 9, 10, 11, 7, 8, 12, 0, 6]",2494,911,302518,414505
9,110900,"[5, 9, 10, 11, 7, 8, 12, 0, 1]",2569,903,306133,407253
11,278900,"[5, 9, 10, 11, 7, 8, 12, 0, 6, 4, 3]",3279,922,341559,424581
9,120900,"[5, 9, 10, 11, 7, 8, 12, 0, 4]",2530,893,302282,398278
10,238900,"[5, 9, 10, 11, 7, 8, 12, 0, 6, 3]",2889,918,322193,420903
10,143900,"[5, 9, 10, 11, 7, 8, 12, 0, 1, 6]",2923,926,330255,428275
9,205900,"[5, 9, 10, 11, 7, 8, 12, 0, 3]",2535,895,297206,400065
8,94050,"[5, 9, 10, 11, 7, 8, 12, 1]",2024,879,234855,385881
10,245900,"[5, 9, 10, 11, 7, 8, 12, 0, 4, 3]",2925,899,319123,403651
10,235900,"[5, 9, 10, 11, 7, 8, 12, 0, 1, 3]",2964,908,319352,411778
10,150900,"[5, 9, 10, 11, 7, 8, 12, 0, 1, 4]",2959,906,326092,409965
11,268900,"[5, 9, 10, 11, 7, 8, 12, 0, 1, 6, 3]",3318,930,342081,431985
9,127050,"[5, 9, 10, 11, 7, 8, 12, 1, 6]",2378,915,269734,418155
9,480900,"[5, 9, 10, 11, 7, 8, 12, 0, 2]",2545,906,306282,409965
10,259050,"[5, 9, 10, 11, 7, 8, 12, 1, 4, 3]",2809,894,284697,399171
8,97050,"[5, 9, 10, 11, 7, 8, 12, 6]",1949,888,225250,393828
9,219050,"[5, 9, 10, 11, 7, 8, 12, 1, 3]",2419,891,258336,396495
11,183900,"[5, 9, 10, 11, 7, 8, 12, 0, 1, 6, 4]",3313,929,347873,431056
10,153900,"[5, 9, 10, 11, 7, 8, 12, 0, 6, 4]",2884,917,326298,419986
9,134050,"[5, 9, 10, 11, 7, 8, 12, 1, 4]",2414,887,265330,392941
10,252050,"[5, 9, 10, 11, 7, 8, 12, 1, 6, 3]",2773,920,290778,422740
10,167050,"[5, 9, 10, 11, 7, 8, 12, 1, 6, 4]",2768,918,296566,420903
11,292050,"[5, 9, 10, 11, 7, 8, 12, 1, 6, 4, 3]",3163,923,313849,425503
11,275900,"[5, 9, 10, 11, 7, 8, 12, 0, 1, 4, 3]",3354,911,336621,414505
9,494050,"[5, 9, 10, 11, 7, 8, 12, 1, 2]",2429,913,280949,416328
9,137050,"[5, 9, 10, 11, 7, 8, 12, 6, 4]",2339,901,260779,405450
7,64900,"[5, 9, 10, 11, 7, 8, 0]",2055,880,274136,386760
9,229050,"[5, 9, 10, 11, 7, 8, 12, 4, 3]",2380,879,257601,385881
